[ė, o, u]	[ė, ó, u]	1.0
[o, i, ių]	[o, i, ių̃]	1.0
[ė, ių]	[ė, ių̃]	0.9090909090909091
[ū, io]	[ū́, io]	0.6666666666666666
[u, ė, ė]	[u, ė́, ė]	0.5
[er, ai, ę]	[er, ái, ę]	0.3333333333333333
[u, ie, ie, i, o]	[u, ie, iẽ, i, o]	1.0
[u, ai]	[u, aĩ]	1.0
[en, ia, e, im]	[eñ, ia, e, im]	1.0
[u, iuo]	[u, iuõ]	1.0
[ir, iu]	[ir, iù]	1.0
[al, y, ė]	[al, ý, ė]	1.0
[ar, o, ė]	[ar, ó, ė]	1.0
[au, ai, ių]	[au, aĩ, ių]	1.0
[i, ia, i]	[ì, ia, i]	1.0
[ą, i]	[ą, ì]	1.0
[y, ai]	[ý, ai]	0.7142857142857143
[er, o, e]	[er̃, o, e]	1.0
[e, u, au]	[e, u, aũ]	1.0
[a, an, iau]	[a, an, iaũ]	1.0
[er, ai, y, iu]	[ér, ai, y, iu]	1.0
[o, i, uo, a]	[o, i, úo, a]	1.0
[ei, a]	[éi, a]	0.041666666666666664
[a, į, a]	[a, į́, a]	1.0
[i, u, ė, ę]	[i, u, ė̃, ę]	1.0
[u, al, ė, e]	[u, ál, ė, e]	1.0
[an, ia]	[an, ià]	1.0
[i, ė, o]	[i, ė́, o]	0.07692307692307693
[i, ia, o, i]	[i, iã, o, i]	1.0
[į, y, o]	[į, ỹ, o]	1.0
[ū, au]	[ū, aũ]	1.0
[a, i, o, ė, e]	[a, i, ó, ė, e]	1.0
[a, im, i]	[a, im, ì]	1.0
[a, iau, iai]	[a, iáu, iai]	1.0
[eu, o, o, e]	[eu, ò, o, e]	1.0
[am, ė, i]	[am, ė́, i]	1.0
[il, ių]	[il, ių̃]	1.0
[o, ė, ai]	[o, ė́, ai]	1.0
[u, y, a]	[u, ỹ, a]	1.0
[ū, į]	[ū́, į]	0.6
[uo, ą]	[úo, ą]	1.0
[e, i, ie, i]	[e, i, iẽ, i]	1.0
[iū, iu]	[iū, iù]	1.0
[a, ei, a]	[a, éi, a]	0.3333333333333333
[u, ė, ė]	[u, ė, ė̃]	0.5
[a, au, iau]	[à, au, iau]	0.16666666666666666
[e, ei, ia]	[e, ei, ià]	0.25
[al, ai, ių]	[al, aĩ, ių]	1.0
[a, er, i]	[a, er, ì]	1.0
[a, e, i]	[ã, e, i]	0.09090909090909091
[i, u, ę]	[i, ù, ę]	1.0
[o, ie, i, o]	[o, ie, ì, o]	1.0
[a, i, o]	[ã, i, o]	0.2
[į, un, um]	[į, ùn, um]	1.0
[a, au, į]	[a, áu, į]	1.0
[a, i, o, in, i]	[a, i, õ, in, i]	1.0
[e, a, in]	[e, a, ìn]	1.0
[iuo]	[iuõ]	1.0
[au, io, o, e]	[áu, io, o, e]	1.0
[u, en, ė]	[u, eñ, ė]	0.2
[au, o]	[au, ó]	0.047619047619047616
[e, en, ą]	[e, eñ, ą]	1.0
[al, ą]	[ál, ą]	0.5151515151515151
[e, ą, o, ė]	[e, ą́, o, ė]	1.0
[u, au, ei]	[u, au, eĩ]	1.0
[ur, ie, i]	[ur, íe, i]	1.0
[y, u]	[ý, u]	0.3333333333333333
[u, ų]	[ù, ų]	0.6
[a, i, ė, i, e]	[a, i, ė́, i, e]	1.0
[a, ie, iau]	[à, ie, iau]	0.5
[ea, i, ei, i, u, i]	[ea, i, éi, i, u, i]	1.0
[u, a, ė, e]	[u, ã, ė, e]	0.5
[ie, in, a]	[ie, ìn, a]	1.0
[in, y, i]	[iñ, y, i]	1.0
[a, u, ų]	[a, ù, ų]	1.0
[uė, o]	[uė̃, o]	1.0
[a, ie, i]	[a, ie, ì]	0.75
[o, au, i]	[ó, au, i]	1.0
[a, i, a, ė]	[a, ì, a, ė]	0.11764705882352941
[ai, au]	[ai, aũ]	1.0
[ar, uo, e]	[ár, uo, e]	1.0
[al, y, i, e]	[ál, y, i, e]	1.0
[iū, ą]	[iū̃, ą]	1.0
[į, y, y, a]	[į, ý, y, a]	1.0
[ia]	[ià]	1.0
[er, i]	[er, ì]	0.8571428571428571
[a, o, ų]	[a, õ, ų]	0.45454545454545453
[au, ū]	[aũ, ū]	1.0
[u, iu, ė]	[u, iù, ė]	1.0
[a, al, o]	[a, ál, o]	0.9565217391304348
[e, au, o, a]	[e, au, ó, a]	1.0
[i, i, il, y, i]	[i, i, ìl, y, i]	1.0
[i, au, i, au]	[i, áu, i, au]	1.0
[au, į]	[áu, į]	0.3333333333333333
[a, i, in, i]	[a, ì, in, i]	0.5
[a, al, ą]	[a, ál, ą]	1.0
[am, er, a, a]	[ám, er, a, a]	1.0
[o, iū, io]	[ó, iū, io]	1.0
[a, o, in, a, i]	[a, o, ìn, a, i]	1.0
[ė, y, ą]	[ė́, y, ą]	1.0
[e, e, o]	[ẽ, e, o]	0.5
[u, a, ių]	[ù, a, ių]	1.0
[u, u, o]	[u, ù, o]	1.0
[e, i, en, a]	[e, i, eñ, a]	1.0
[u, i, a, ė]	[u, i, ã, ė]	1.0
[i, o, a]	[i, ó, a]	0.3
[o, iau, i]	[ó, iau, i]	1.0
[o, au]	[o, aũ]	0.8
[e, in, a]	[e, ìn, a]	1.0
[ie, i]	[ie, ì]	1.0
[o, i, iai]	[o, i, iaĩ]	1.0
[a, om]	[ã, om]	1.0
[a, iu]	[à, iu]	0.03333333333333333
[u, al, y, i]	[u, al, ý, i]	0.3333333333333333
[i, au, ė]	[i, aũ, ė]	0.5
[u, ar, o, i]	[u, ar, ó, i]	1.0
[an, o, i]	[añ, o, i]	1.0
[a, y, au]	[a, ý, au]	0.25
[e, ai]	[ẽ, ai]	0.3076923076923077
[ė, ė]	[ė̃, ė]	0.3902439024390244
[e, im]	[ẽ, im]	1.0
[en, a]	[en, à]	0.1875
[i, ė, i, a]	[i, ė́, i, a]	1.0
[i, en, a]	[ì, en, a]	1.0
[ai, ui]	[aĩ, ui]	1.0
[en, en, i, a]	[en, eñ, i, a]	1.0
[a, au, o, i]	[a, áu, o, i]	1.0
[a, į]	[ã, į]	1.0
[am, a, y, e]	[am, a, y, è]	1.0
[ai, i, e]	[aĩ, i, e]	1.0
[ai, ė, au]	[ai, ė́, au]	1.0
[e, y, a]	[e, ý, a]	0.8571428571428571
[el, ia, a, i]	[el̃, ia, a, i]	1.0
[įei, an, į]	[įeĩ, an, į]	1.0
[a, al, ė, i]	[a, ál, ė, i]	0.5
[a, im]	[a, im̃]	1.0
[a, e, o, ių]	[a, e, õ, ių]	1.0
[o, o]	[õ, o]	0.043478260869565216
[au, iu, ų]	[au, iù, ų]	1.0
[e, ai, in, i, e]	[e, ai, ìn, i, e]	1.0
[o, in]	[ó, in]	1.0
[e, e, i, en, o]	[e, e, i, eñ, o]	1.0
[i, ua, i, a]	[i, uã, i, a]	1.0
[om, iu, e, į]	[om, iù, e, į]	1.0
[ū, i]	[ū̃, i]	0.04918032786885246
[y, iu]	[ý, iu]	0.9090909090909091
[u, i, al, i, u]	[u, i, al, i, ù]	1.0
[e, a, i, a]	[e, ã, i, a]	1.0
[iau, in, ai]	[iau, ìn, ai]	1.0
[al, o, o, io]	[al, o, ò, io]	1.0
[in, iu]	[ìn, iu]	1.0
[u, a, y, i, e]	[u, a, ý, i, e]	1.0
[a, į, i]	[a, į́, i]	1.0
[į, a, y, a]	[į, ã, y, a]	1.0
[e, a, ė]	[e, ã, ė]	1.0
[e, u, an, u]	[e, u, an, ù]	1.0
[e, a, ė, ų]	[e, a, ė́, ų]	1.0
[uo, o]	[úo, o]	1.0
[y, ū, a]	[y, ū̃, a]	1.0
[in, ą]	[iñ, ą]	1.0
[el, u, a]	[el, ù, a]	1.0
[a, al, i]	[a, al, ì]	1.0
[a, i, i, ė]	[ã, i, i, ė]	1.0
[a, u, i]	[ã, u, i]	0.3333333333333333
[e, a, ie, iai]	[e, ã, ie, iai]	1.0
[e, e, i]	[e, e, ì]	0.1875
[a, uo, ia]	[a, úo, ia]	1.0
[e, u, ū, ė]	[e, u, ū́, ė]	1.0
[e, ų]	[ẽ, ų]	0.625
[u, i, in, o]	[u, i, iñ, o]	1.0
[a, au, ė]	[a, áu, ė]	0.1
[au, a, am]	[au, á, am]	0.5
[i, iu, u]	[i, iu, ù]	1.0
[a, in, a, e]	[a, iñ, a, e]	1.0
[o, y, au]	[o, y, aũ]	1.0
[ei, a, au, i]	[ei, a, áu, i]	1.0
[a, an, y]	[a, an, ý]	1.0
[a, ei, ų]	[a, ei, ų̃]	0.3333333333333333
[u, a, ė]	[u, ã, ė]	0.6666666666666666
[a, au, io]	[a, áu, io]	1.0
[i, e, ė]	[i, ẽ, ė]	0.09090909090909091
[o, i, ę]	[ó, i, ę]	1.0
[en, ė]	[én, ė]	0.3333333333333333
[a, o, a, o, iu]	[a, o, a, ó, iu]	1.0
[i, i, au]	[i, i, áu]	1.0
[an, ė]	[añ, ė]	1.0
[o, o, a, i]	[ó, o, a, i]	1.0
[a, ę]	[a, ę̃]	0.5441176470588235
[i, i, ai]	[i, i, aĩ]	0.47619047619047616
[an, io]	[añ, io]	1.0
[e, ai, y, i]	[e, ai, ý, i]	1.0
[a, i, a, y]	[a, i, a, ỹ]	0.1111111111111111
[a, y, a, i, o]	[a, y, ã, i, o]	1.0
[ie, ie, ą]	[ie, íe, ą]	1.0
[ar, ū, ą]	[ar, ū̃, ą]	1.0
[il, e, ė]	[il, è, ė]	1.0
[u, ū, i]	[u, ū́, i]	1.0
[u, a, iuo, i]	[u, a, iúo, i]	1.0
[ei, ia, e]	[eĩ, ia, e]	1.0
[ėl]	[ė̃l]	1.0
[ir, ė, o]	[ir, ė́, o]	1.0
[al]	[ál]	1.0
[ir, i, ių]	[ir̃, i, ių]	1.0
[on, o, iuo, i]	[on, o, iúo, i]	1.0
[i, ei]	[i, eĩ]	1.0
[ai, ai, i]	[ai, aĩ, i]	1.0
[il, io]	[il̃, io]	1.0
[o, or, o]	[ò, or, o]	1.0
[e, e, u, i]	[e, e, ù, i]	1.0
[au, ė]	[áu, ė]	0.5555555555555556
[ei, o, y, e]	[éi, o, y, e]	1.0
[i, y, ė]	[i, ý, ė]	1.0
[o, i, i, in, a]	[o, ì, i, in, a]	1.0
[ir, u, ę]	[ir, ù, ę]	1.0
[ol]	[õl]	1.0
[u, ir, i]	[u, ir, ì]	1.0
[e, o, a, ai]	[e, ó, a, ai]	1.0
[io, o, i, ą]	[io, ò, i, ą]	1.0
[a, ė, i, e]	[a, ė́, i, e]	1.0
[e, a, i, e]	[e, ã, i, e]	1.0
[an, ū, i, o, e]	[an, ū, ì, o, e]	1.0
[u, i, ai, ė, e]	[u, i, ái, ė, e]	1.0
[a, i, ę]	[a, ì, ę]	1.0
[ė, i, a]	[ė, ì, a]	1.0
[i, en, ei]	[i, én, ei]	1.0
[o, y, a]	[o, y, à]	0.6
[au, ų]	[aũ, ų]	0.041666666666666664
[a, e, ė]	[a, è, ė]	0.15384615384615385
[ai, ių]	[aĩ, ių]	0.3333333333333333
[e, a, i]	[ẽ, a, i]	0.23076923076923078
[e, e, e]	[e, e, è]	1.0
[au, a, i, a]	[au, ã, i, a]	1.0
[a, i, ei]	[a, i, eĩ]	1.0
[o, a]	[o, à]	0.03456221198156682
[a, a, iau]	[a, ã, iau]	0.04878048780487805
[į, un, o]	[į, ùn, o]	1.0
[a, a, ė, e]	[a, ã, ė, e]	1.0
[au, io, i]	[áu, io, i]	1.0
[i, o, ai]	[i, õ, ai]	0.5
[al, ė, o]	[al, ė́, o]	1.0
[al, ū]	[ál, ū]	0.4
[i, a, io]	[ì, a, io]	1.0
[el, ė]	[el̃, ė]	1.0
[er, iau]	[er̃, iau]	0.3333333333333333
[al, ū]	[al, ū́]	0.6
[im, ą]	[im̃, ą]	1.0
[ė, e, io]	[ė̃, e, io]	0.75
[o, i, e, i]	[o, ì, e, i]	1.0
[i, i, o, e]	[ì, i, o, e]	1.0
[a, el, ė]	[a, el, ė̃]	1.0
[o, i, i, o]	[o, ì, i, o]	1.0
[i, e, ėm]	[i, e, ė̃m]	1.0
[al, o]	[ál, o]	0.4489795918367347
[o, i, ai]	[ó, i, ai]	0.7777777777777778
[a, y, ia]	[a, ý, ia]	1.0
[o, oa, a, a, ą]	[o, oa, a, ã, ą]	1.0
[u, el, i]	[u, el, ì]	1.0
[a, ū, a]	[a, ū̃, a]	0.3333333333333333
[u, uo, i]	[u, uo, ì]	1.0
[ei, ia, i]	[eĩ, ia, i]	0.5
[o, u, en, o]	[o, u, eñ, o]	1.0
[a, o, a]	[a, o, à]	0.5384615384615384
[i, ę]	[ì, ę]	1.0
[e, er, ė]	[e, er̃, ė]	0.5
[e, ė]	[è, ė]	0.7974683544303798
[e, i, i, ė]	[e, i, i, ė́]	1.0
[o, u, i]	[o, u, ì]	0.6666666666666666
[ea, ė, o]	[ea, ė̃, o]	1.0
[e, er]	[e, er̃]	0.5
[ir, ą]	[ìr, ą]	0.9090909090909091
[i, o, o, i, a]	[i, o, ò, i, a]	1.0
[ai, i, a]	[ai, ì, a]	0.9166666666666666
[e, ė, a, io]	[e, ė́, a, io]	1.0
[a, an, ė]	[a, añ, ė]	0.8333333333333334
[a, i, a, i, į]	[a, i, ã, i, į]	1.0
[ie, e, y, e]	[ie, ẽ, y, e]	1.0
[ą, u, i]	[ą, ù, i]	1.0
[ū, a]	[ū̃, a]	0.4117647058823529
[in, i, ų]	[in, ì, ų]	1.0
[o, i, i, in, e]	[o, ì, i, in, e]	1.0
[e, al, io]	[ẽ, al, io]	1.0
[ie, o, au]	[ie, ó, au]	1.0
[e, ū, ų]	[e, ū, ų̃]	0.75
[en, ių]	[en, ių̃]	1.0
[e, e, a]	[e, è, a]	0.2
[a, y, a, a]	[a, ý, a, a]	1.0
[e, a, ė, o]	[e, a, ė́, o]	1.0
[uo, ų]	[úo, ų]	0.25
[e, a, e]	[ẽ, a, e]	1.0
[a, u, ai]	[a, u, aĩ]	1.0
[il, u, ą]	[il, ù, ą]	1.0
[a, y, o, e]	[a, ỹ, o, e]	1.0
[i, ai, ė]	[i, ái, ė]	0.3333333333333333
[o, iam]	[o, iám]	1.0
[u, an, a]	[u, añ, a]	1.0
[a, i, i, iu]	[a, i, ì, iu]	1.0
[ir, o, i]	[ir, ó, i]	1.0
[i, e, ę]	[ì, e, ę]	1.0
[el, u]	[el, ù]	1.0
[a, o, ui]	[a, õ, ui]	1.0
[i, o, e]	[ì, o, e]	0.7272727272727273
[on, o, o]	[òn, o, o]	1.0
[al, u, ia, o, iu]	[al, u, iã, o, iu]	1.0
[e, e, uo, a]	[e, e, úo, a]	1.0
[ai, in, e, i]	[ai, in, è, i]	1.0
[u, i, a, iau]	[u, i, a, iaũ]	0.5
[o, o, ą]	[ò, o, ą]	1.0
[a, a, ie, ė]	[a, a, íe, ė]	0.42857142857142855
[e, i, o, i]	[e, i, ó, i]	1.0
[o, i, au]	[o, i, aũ]	1.0
[a, an, y, i]	[a, an, ý, i]	1.0
[a, am, i, o, e]	[a, am̃, i, o, e]	1.0
[am, i, a]	[am̃, i, a]	0.75
[o, a, ą]	[ó, a, ą]	0.6666666666666666
[om, iu, e, iai]	[om, iù, e, iai]	1.0
[in, er, iu]	[in, er, iù]	1.0
[uei, i]	[uei, ì]	1.0
[y, ai]	[ỹ, ai]	0.07142857142857142
[in, uo, i]	[in, uo, ì]	1.0
[e, a, a]	[e, a, à]	1.0
[u, iė, ę]	[u, iė̃, ę]	1.0
[uo, a, ų]	[úo, a, ų]	1.0
[į, y, ia]	[į, y, ià]	1.0
[uė, ė]	[ùė, ė]	1.0
[ar, i, iai]	[ar, i, iaĩ]	1.0
[ą, un, a]	[ą́, un, a]	1.0
[an, u]	[an, ù]	1.0
[a, ie, a, a]	[ã, ie, a, a]	1.0
[ei, e]	[éi, e]	0.8
[ar, ie, io]	[ar, iẽ, io]	1.0
[i, en, ė]	[i, én, ė]	1.0
[e, ai, an]	[e, ái, an]	1.0
[u, ų]	[u, ų̃]	0.4
[en, i, y, e]	[en, i, y, è]	1.0
[ę, ė]	[ę̃, ė]	1.0
[a, i, ai, io, i]	[a, i, ái, io, i]	1.0
[e, o, en, uo, i]	[e, o, en, úo, i]	1.0
[am, ių]	[ám, ių]	1.0
[ir, a, ie, i]	[ir, ã, ie, i]	1.0
[a, į, u]	[a, į́, u]	1.0
[ė, io, a]	[ė, ió, a]	1.0
[e, i, o]	[e, ì, o]	0.7096774193548387
[i, a, iuo, i]	[i, a, iúo, i]	1.0
[a, iū, ė, au]	[a, iū, ė́, au]	1.0
[al, ie, i]	[al, iẽ, i]	1.0
[i, i, o, ie, iu]	[i, i, o, iẽ, iu]	1.0
[a, a, ą]	[à, a, ą]	0.05555555555555555
[un, u, ų]	[un, ù, ų]	1.0
[ą, y, o, e]	[ą́, y, o, e]	1.0
[i, o, iau]	[i, ó, iau]	1.0
[u, u, u, io]	[u, ù, u, io]	1.0
[iuo, i, ė, i]	[iuo, i, ė́, i]	1.0
[a, uo, ę]	[a, uõ, ę]	1.0
[y, e, i, o]	[y, ẽ, i, o]	1.0
[u, an, i]	[u, an, ì]	1.0
[au, ė, ė]	[aũ, ė, ė]	1.0
[e, ą]	[ẽ, ą]	0.8846153846153846
[a, i, i, o, e]	[a, ì, i, o, e]	1.0
[ū, i, in, ui]	[ū́, i, in, ui]	1.0
[au, y, ė]	[au, ý, ė]	1.0
[e, ą]	[e, ą̃]	0.038461538461538464
[a, al]	[a, al̃]	1.0
[an, i, a, i]	[an, ì, a, i]	1.0
[en, i, o, e]	[én, i, o, e]	1.0
[ei, iu]	[ei, iù]	0.3333333333333333
[a, ai, ę]	[a, ái, ę]	1.0
[ie, u, u]	[ie, u, ù]	0.5
[y, en, a, au]	[y, én, a, au]	1.0
[eį, a, ė]	[eį̃, a, ė]	1.0
[u, ą]	[ù, ą]	1.0
[ar, a]	[ar̃, a]	0.4444444444444444
[a, e, iau, i]	[a, e, iáu, i]	1.0
[ai, ė]	[aĩ, ė]	0.46153846153846156
[e, ie, o]	[e, íe, o]	1.0
[ie, om]	[ie, óm]	0.5
[a, iuo, iu]	[a, iúo, iu]	1.0
[e, a, ai, o]	[e, à, ai, o]	1.0
[į, y, io]	[į́, y, io]	1.0
[an, ū, a, al, ė, e]	[an, ū, a, al̃, ė, e]	1.0
[am, a, a, o, e]	[am, a, ã, o, e]	1.0
[e, a, y, en, ų]	[e, a, y, én, ų]	1.0
[a, ei, iu]	[a, ei, iù]	0.3333333333333333
[un, a]	[uñ, a]	1.0
[ei, ų]	[ei, ų̃]	1.0
[u, en, a]	[ù, en, a]	0.25
[i, ą, in, i]	[i, ą̃, in, i]	1.0
[a, a, y, a, a]	[a, a, ý, a, a]	1.0
[au, o, i, ui]	[au, ó, i, ui]	1.0
[e, ia]	[ẽ, ia]	0.7391304347826086
[u, ė, i, e]	[u, ė́, i, e]	1.0
[a, iai]	[ã, iai]	0.1
[a, en, ą]	[ã, en, ą]	0.6666666666666666
[e, a, au, ę]	[e, a, aũ, ę]	1.0
[a, a, y, i, e]	[a, a, ý, i, e]	1.0
[a, a, ia, au]	[a, a, ia, aũ]	1.0
[ei, i]	[éi, i]	0.05
[a, y, ę]	[a, ỹ, ę]	1.0
[a, u, i, ė]	[a, ù, i, ė]	0.3333333333333333
[au, e, į]	[au, è, į]	1.0
[e, i, a]	[è, i, a]	0.5
[an, y]	[an, ý]	0.5
[al, i, a, e]	[ál, i, a, e]	1.0
[a, y, iu]	[a, ỹ, iu]	0.3333333333333333
[a, im, a]	[à, im, a]	1.0
[au, a, am]	[au, a, ám]	0.5
[u, o, in, a]	[u, õ, in, a]	1.0
[i, a, o, e]	[i, ã, o, e]	1.0
[į, a, o, o, i]	[į, ã, o, o, i]	1.0
[u, a, ia, o]	[u, a, iã, o]	1.0
[ie, i, ą]	[ie, ì, ą]	1.0
[į, y, u]	[į, y, ù]	1.0
[e, e, i]	[e, è, i]	0.3125
[i, a, i]	[ì, a, i]	1.0
[a, el]	[a, él]	0.6666666666666666
[e, er]	[e, ér]	0.5
[i, a, iau]	[ì, a, iau]	1.0
[a, au, i, ia, e]	[a, au, ì, ia, e]	1.0
[i, i, u]	[ì, i, u]	0.6842105263157895
[a, iel, iau]	[a, iel̃, iau]	1.0
[im, ą, a]	[im, ą́, a]	1.0
[ė, o]	[ė́, o]	0.6
[i, i, u]	[i, i, ù]	0.3157894736842105
[u, i, ū, i, ę]	[u, i, ū́, i, ę]	1.0
[oo, o, i, o]	[oo, ò, i, o]	1.0
[ė, a]	[ė, à]	0.41530054644808745
[al, ė, au, i]	[al, ė́, au, i]	1.0
[ū, e, ių]	[ū̃, e, ių]	1.0
[ur, i, a]	[ur̃, i, a]	1.0
[a, i, in, i]	[a, i, iñ, i]	0.5
[e, i, ei]	[e, i, éi]	1.0
[a, au, ia]	[a, au, ià]	1.0
[au, y, i]	[au, ý, i]	0.5
[i, o, iu, i]	[ì, o, iu, i]	1.0
[a, iam]	[a, iam̃]	1.0
[a, a, iu]	[a, ã, iu]	1.0
[i, er, i]	[i, er, ì]	1.0
[u, i, er, i, e, e]	[u, i, er, i, e, è]	1.0
[e, ir, i]	[e, ir, ì]	0.3333333333333333
[uė, ai]	[uė, aĩ]	1.0
[a, a, ai]	[a, ã, ai]	0.3333333333333333
[ai, ei]	[ái, ei]	0.5
[a, ei, i, a]	[a, éi, i, a]	1.0
[u, i, ir, i, e]	[u, i, ir, i, è]	1.0
[ar, a]	[ár, a]	0.3333333333333333
[ai, i, in, ui]	[aĩ, i, in, ui]	1.0
[a, ė, u, e]	[a, ė́, u, e]	1.0
[u, i, ei, o]	[u, i, éi, o]	1.0
[e, ė, io, i, e]	[e, ė, ió, i, e]	1.0
[ie, am]	[iẽ, am]	0.5
[i, i, e, u]	[i, ì, e, u]	1.0
[e, a]	[ẽ, a]	0.5892857142857143
[e, a, ei, ia]	[e, a, éi, ia]	1.0
[i, a, iai]	[i, a, iaĩ]	1.0
[am, a]	[am̃, a]	0.9
[ė, in, a]	[ė, ìn, a]	1.0
[un, ė, i]	[ùn, ė, i]	1.0
[a, u, u, o]	[a, u, ù, o]	1.0
[ai, ų]	[ai, ų̃]	0.8947368421052632
[o, y, ai]	[o, ỹ, ai]	1.0
[uei, i, e]	[ueĩ, i, e]	1.0
[ie, u, a]	[ie, u, à]	0.75
[o, ėm]	[o, ė́m]	1.0
[ei, a, a, o]	[ei, a, ã, o]	1.0
[i, y, ų]	[i, ỹ, ų]	1.0
[i, y, o]	[i, ỹ, o]	1.0
[an, a, ie, į]	[an, ã, ie, į]	1.0
[al, ė]	[al, ė̃]	0.25
[o, e, ė]	[o, ẽ, ė]	1.0
[e, u, ė, um]	[e, u, ė́, um]	1.0
[a, an, a]	[ã, an, a]	0.9166666666666666
[a, ei, i, e]	[a, éi, i, e]	0.5
[e, y, e, ių]	[e, y, e, ių̃]	1.0
[o, i, ė]	[õ, i, ė]	0.09090909090909091
[al, o, a, a]	[al, ó, a, a]	1.0
[ie, in, e, ė]	[ie, iñ, e, ė]	1.0
[e, en]	[e, én]	1.0
[e, i, iu]	[è, i, iu]	1.0
[au, i, o]	[au, ì, o]	0.25
[iai]	[iaĩ]	0.5
[ea, o, o]	[ea, ó, o]	1.0
[au, e, i]	[au, è, i]	1.0
[a, iil, au]	[a, iìl, au]	1.0
[er, ių]	[er, ių̃]	0.5
[į, au]	[į, aũ]	1.0
[u, ė, ų]	[u, ė́, ų]	1.0
[o]	[ó]	0.0821917808219178
[i, i, i, ę]	[i, i, ì, ę]	1.0
[e, i, au, o, i]	[e, i, aũ, o, i]	1.0
[au, in, a]	[au, ìn, a]	1.0
[ir, ė]	[ìr, ė]	1.0
[au, o, u, o]	[au, o, ù, o]	1.0
[e, i, ai]	[e, i, aĩ]	1.0
[e, i, o, e]	[e, ì, o, e]	1.0
[ir, ę]	[ir̃, ę]	1.0
[a, į, a, e]	[a, į́, a, e]	1.0
[un, e, i, i]	[uñ, e, i, i]	1.0
[a, e, an, a]	[a, e, án, a]	1.0
[an, iui]	[añ, iui]	1.0
[el, e]	[él, e]	1.0
[e, au, o]	[e, aũ, o]	1.0
[ė, į]	[ė̃, į]	0.8888888888888888
[ar, e]	[ár, e]	0.8
[u, im, o]	[u, im̃, o]	1.0
[i, a, ė, o]	[i, a, ė́, o]	1.0
[ur, i, o, e]	[ur̃, i, o, e]	1.0
[a, ė, ų]	[a, ė́, ų]	0.6666666666666666
[uė, ę]	[uė̃, ę]	1.0
[am, iai]	[am̃, iai]	0.5
[au, ė, e]	[áu, ė, e]	1.0
[a, au, in, i]	[a, aũ, in, i]	1.0
[u, i, ai, io, ę]	[u, i, ái, io, ę]	1.0
[in, a, a, i]	[iñ, a, a, i]	1.0
[u, im]	[u, ìm]	1.0
[a, i, ų]	[a, i, ų̃]	0.5
[u, i, o, i, e]	[u, i, ó, i, e]	1.0
[e, ū, y]	[e, ū, ý]	1.0
[e, er, ė]	[è, er, ė]	0.5
[o, ią]	[ó, ią]	1.0
[a, e, u]	[à, e, u]	0.3333333333333333
[e, iau]	[e, iaũ]	1.0
[ie, au]	[ie, aũ]	0.25
[ai, e, ė, e]	[ai, ẽ, ė, e]	1.0
[a, ai, ei]	[a, ái, ei]	1.0
[e, ei, ia]	[e, éi, ia]	0.25
[į, y]	[į̃, y]	1.0
[ar, a, i, ą]	[ar, a, ì, ą]	1.0
[a, io, a, i, iuo, e]	[a, io, ã, i, iuo, e]	1.0
[a, o, i, o, e]	[a, ò, i, o, e]	1.0
[uo, e, ą]	[úo, e, ą]	1.0
[i, o, o, e, i, e]	[i, o, o, è, i, e]	1.0
[ai, uo, o, a]	[ai, úo, o, a]	1.0
[er, ai, ų]	[ér, ai, ų]	1.0
[e, a, ei, i, e]	[e, a, éi, i, e]	1.0
[an]	[añ]	0.3262411347517731
[u, i, o, au]	[u, i, ó, au]	1.0
[a, ū, a]	[a, ū, à]	0.6666666666666666
[ie, in, ai]	[íe, in, ai]	1.0
[ir, a, ie, io]	[ir, ã, ie, io]	1.0
[o, i, a]	[o, i, à]	0.043478260869565216
[i, ų]	[i, ų̃]	0.5294117647058824
[in, e, e, ą]	[in, e, è, ą]	1.0
[u, u, u, i]	[u, ù, u, i]	0.5
[iu, o]	[iù, o]	1.0
[o, i, i, ą]	[o, ì, i, ą]	1.0
[e, ia, e]	[ẽ, ia, e]	1.0
[ur, a]	[ur̃, a]	1.0
[e, e, a, i, i, i]	[e, e, a, ì, i, i]	1.0
[a, ū, a, iai]	[a, ū, a, iaĩ]	1.0
[i, u, uo, i]	[i, u, úo, i]	1.0
[in, or, a, i, o]	[in, or, ã, i, o]	1.0
[eu, a, o]	[eù, a, o]	1.0
[u, a, iau]	[u, a, iaũ]	1.0
[a, e, o, ą]	[a, e, ò, ą]	1.0
[a, i, į]	[a, ì, į]	0.3333333333333333
[au, ie, o]	[au, íe, o]	0.5
[au, o, u, u]	[au, o, u, ù]	1.0
[o, e, a, o]	[o, e, ã, o]	1.0
[i, io, ai]	[i, iò, ai]	1.0
[or, a]	[òr, a]	0.875
[y, i, iu]	[y, i, iù]	1.0
[o, i, in, u]	[ó, i, in, u]	1.0
[am, i]	[am̃, i]	1.0
[i, o, e]	[i, o, è]	0.2727272727272727
[o, e, e]	[o, e, è]	1.0
[a, a, ų]	[a, a, ų̃]	0.75
[er, a, o]	[ér, a, o]	1.0
[a, iū, y, u]	[a, iū́, y, u]	1.0
[u, au, in, a]	[u, au, ìn, a]	1.0
[io]	[iõ]	1.0
[e, a, iu]	[e, a, iù]	1.0
[a, ū, ą]	[a, ū̃, ą]	1.0
[y, a, ą]	[y, ã, ą]	1.0
[an, e, y, e]	[an, e, ý, e]	0.5
[u, ė, in, a]	[u, ė, ìn, a]	1.0
[o, en, i, a]	[o, eñ, i, a]	1.0
