Tàs žmogùs màno kàd màno katė̃ gyvẽna añt mẽdžio.	Tas žmogus mano kad mano katė gyvena ant medžio.	That person thinks that my cat lives on the tree.	žmogus	1	žmogus	Ncmsnn-
Tàs žmogùs màno kàd màno katė̃ gyvẽna añt mẽdžio.	Tas žmogus mano kad mano katė gyvena ant medžio.	That person thinks that my cat lives on the tree.	katė	5	katė	Ncfsnn-
Tàvo katė̃ nuõ manę̃s slẽpiasi.	Tavo katė nuo manęs slepiasi.	Your cat is hiding from me.	katė	1	katė	Ncfsnn-
Tòmas atródys kaĩp idiòtas.	Tomas atrodys kaip idiotas.	Tom will look like an idiot.	Tomas	0	Tomas	Npmsnnf
Tòmas atródys kaĩp idiòtas.	Tomas atrodys kaip idiotas.	Tom will look like an idiot.	idiotas	3	idiotas	Ncmsnn-
Tòmas kažką̃ tùri sàvo rañkoje.	Tomas kažką turi savo rankoje.	Tom has something in his hand.	Tomas	0	Tomas	Npmsnnf
Tòmas mė́gsta vakarè žiūrė́ti televìziją.	Tomas mėgsta vakare žiūrėti televiziją.	Tom likes watching TV in the evening.	Tomas	0	Tomas	Npmsnnf
Tòmas negãli nuspręstì ką̃ veiktì šįvãkar.	Tomas negali nuspręsti ką veikti šįvakar.	Tom can't decide what to do this evening.	Tomas	0	Tomas	Npmsnnf
Tòmas negãli prisimiñti, kur̃ padė́jo sàvo pinigìnę.	Tomas negali prisiminti, kur padėjo savo piniginę.	Tom can't remember where he put his wallet.	Tomas	0	Tomas	Npmsnnf
Tòmas nemė́gsta káršto maĩsto.	Tomas nemėgsta karšto maisto.	Tom doesn't like hot food.	Tomas	0	Tomas	Npmsnnf
Tòmas nemė́gsta sū́rio.	Tomas nemėgsta sūrio.	Tom does not love cheese.	Tomas	0	Tomas	Npmsnnf
Tòmas nenorė́jo niẽko žinóti apiẽ màno problemàs.	Tomas nenorėjo nieko žinoti apie mano problemas.	Tom didn't want to know about my problems.	Tomas	0	Tomas	Npmsnnf
Tòmas sėdė́jo añt stãlo.	Tomas sėdėjo ant stalo.	Tom was sitting on the table.	Tomas	0	Tomas	Npmsnnf
Tòmas ỹra vieniñtelis asmuõ, kurìs žìno apiẽ taĩ.	Tomas yra vienintelis asmuo, kuris žino apie tai.	Tom is the only person who knows about this.	Tomas	0	Tomas	Npmsnnf
Tòmas ỹra vieniñtelis asmuõ, kurìs žìno apiẽ taĩ.	Tomas yra vienintelis asmuo, kuris žino apie tai.	Tom is the only person who knows about this.	asmuo	3	asmuo	Ncmsnn-
Tònis bùvo laimìngas.	Tonis buvo laimingas.	Tony was happy.	Tonis	0	Tonis	Npmsnnf
Tù esì pàts svarbiáusias asmuõ màno gyvẽnime.	Tu esi pats svarbiausias asmuo mano gyvenime.	You're the most important person in my life.	asmuo	4	asmuo	Ncmsnn-
Tù tą̃ vadinì sántuoka?	Tu tą vadini santuoka?	You call that a marriage?	santuoka	3	santuoka	Ncfsnn-
Virtùvėje ỹra katė̃.	Virtuvėje yra katė.	There is a cat in the kitchen.	katė	2	katė	Ncfsnn-
Výras ė̃mė gar̃siai verktì.	Vyras ėmė garsiai verkti.	The man gave a big cry.	Vyras	0	vyras	Ncmsnn-
Ỹra rýtas. Vaikaĩ válgo pùsryčius.	Yra rytas. Vaikai valgo pusryčius.	It is morning. The children are eating breakfast.	rytas	1	rytas	Ncmsnn-
Žiūrė́k! Virtùvėje ỹra katė̃.	Žiūrėk! Virtuvėje yra katė.	Look! There's a cat in the kitchen.	katė	4	katė	Ncfsnn-
Ánglų kalbà ỹra kalbamà apliñk pasáulį.	Anglų kalba yra kalbama aplink pasaulį.	English is spoken around the world.	kalba	1	kalba	Ncfsnn-
Ar̃ tù sakaĩ kàd màno gyvýbė ỹra pavõjuje?	Ar tu sakai kad mano gyvybė yra pavojuje?	Are you saying that my life is in danger?	gyvybė	5	gyvybė	Ncfsnn-
Àš galvójau, kàd Tòmas bùvo pavõjuje.	Aš galvojau, kad Tomas buvo pavojuje.	I thought Tom was in danger.	Tomas	4	tomas	Ncmsnn-
Àš maniaũ, kàd Tòmas bùvo pavõjuje.	Aš maniau, kad Tomas buvo pavojuje.	I thought Tom was in danger.	Tomas	4	tomas	Ncmsnn-
Bijóti réiškia mirtì tū́kstantį kar̃tų, taĩ blogiaũ neĩ mirtìs.	Bijoti reiškia mirti tūkstantį kartų, tai blogiau nei mirtis.	Fearing is dying a thousand times, it's worse than death.	mirtis	9	mirtis	Ncfsnn-
Bòmba sprõgs põ dẽšimties minùčių.	Bomba sprogs po dešimties minučių.	The bomb will explode in 10 seconds.	Bomba	0	bomba	Ncfsnn-
Esù studeñtas.	Esu studentas.	I am a college student.	studentas	1	studentas	Ncmsnn-
Gál kãtinas slẽpiasi põ lóva?	Gal katinas slepiasi po lova?	Maybe the cat is hiding under the bed?	katinas	1	katinas	Ncmsnn-
Gál kãtinas slẽpiasi põ lóva?	Gal katinas slepiasi po lova?	Maybe the cat is hiding under the bed?	lova	4	lova	Ncfsnn-
Hãris rimtaĩ susir̃go.	Haris rimtai susirgo.	Harry fell seriously ill.	Haris	0	Haris	Npmsnnf
Jì bùvo pirmóji mergáitė kurì laimė́jo tàs varžýbas.	Ji buvo pirmoji mergaitė kuri laimėjo tas varžybas.	She was the first girl to win that contest.	mergaitė	3	mergaitė	Ncfsnn-
Jìs ỹra autobùso vairúotojas.	Jis yra autobuso vairuotojas.	He is a bus driver.	vairuotojas	3	vairuotojas	Ncmsnn-
Jų̃ dukrà mókosi tojè mokỹkloje.	Jų dukra mokosi toje mokykloje.	Their daughter studies in that school.	dukra	1	dukra	Ncfsnn-
Jų̃ núomonė mažaĩ ką̃ réiškia.	Jų nuomonė mažai ką reiškia.	Their opinion matters little.	nuomonė	1	nuomonė	Ncfsnn-
Kalbà niekadà nėrà ùžsienio.	Kalba niekada nėra užsienio.	A language is never foreign.	Kalba	0	kalba	Ncfsnn-
Katė̃ miẽga añt kėdė̃s.	Katė miega ant kėdės.	The cat sleeps on the chair.	Katė	0	katė	Ncfsnn-
Kãtinas atródo lýg jìs nóri vandeñs.	Katinas atrodo lyg jis nori vandens.	The cat seems to want some water.	Katinas	0	katinas	Ncmsnn-
Kodė̃l tàvo kãtinas ỹra tóks dìdelis?	Kodėl tavo katinas yra toks didelis?	Why is your cat so big?	katinas	2	katinas	Ncmsnn-
Kókius fìlmus Tòmas mė́gsta?	Kokius filmus Tomas mėgsta?	What kind of movies does Tom like?	Tomas	2	Tomas	Npmsnnf
Kur̃ ỹra gražiáusia vietà pasáulyje?	Kur yra gražiausia vieta pasaulyje?	Where is the most beautiful place in the world?	vieta	3	vieta	Ncfsnn-
Likìmas kar̃tais ỹra žiaurùs.	Likimas kartais yra žiaurus.	Destiny is sometimes cruel.	Likimas	0	likimas	Ncmsnn-
Mán nerū̃pi tàvo núomonė.	Man nerūpi tavo nuomonė.	I don't care about your opinion.	nuomonė	3	nuomonė	Ncfsnn-
Màno draũgas dažnaĩ pãsakoja apiẽ sàvo dárbą.	Mano draugas dažnai pasakoja apie savo darbą.	My friend often talks about his work.	draugas	1	draugas	Ncmsnn-
Màno dukrà mókosi tojè mokỹkloje.	Mano dukra mokosi toje mokykloje.	My daughter studies in that school.	dukra	1	dukra	Ncfsnn-
Màno mamà tùri būtì pìkta.	Mano mama turi būti pikta.	My mother must be angry.	mama	1	mama	Ncfsnn-
Màno mamà tùri trìs šunìs.	Mano mama turi tris šunis.	My mum has three dogs.	mama	1	mama	Ncfsnn-
Màno núomonė ỹra vìsiškai kitókia neĩ tàvo.	Mano nuomonė yra visiškai kitokia nei tavo.	My opinion is entirely different from yours.	nuomonė	1	nuomonė	Ncfsnn-
Màno žmóna ỹra dãktarė.	Mano žmona yra daktarė.	My wife is a doctor.	žmona	1	žmona	Ncfsnn-
Màno žmóna ỹra dãktarė.	Mano žmona yra daktarė.	My wife is a doctor.	daktarė	3	daktarė	Ncfsnn-
Mótina nežinójo ką̃ darýti sù sàvo sūnumì.	Motina nežinojo ką daryti su savo sūnumi.	The mother didn't know what to do with her son.	Motina	0	motina	Ncfsnn-
Nósis žìno.	Nosis žino.	The nose knows.	Nosis	0	nosis	Ncfsnn-
Polìcija bùvo į́vykio viẽtoje.	Policija buvo įvykio vietoje.	The police were on the scene of the accident.	Policija	0	policija	Ncfsnn-
Põpierius ỹra báltas.	Popierius yra baltas.	Paper is white.	Popierius	0	popierius	Ncmsnn-
Šìs šuõ ỹra báltas.	Šis šuo yra baltas.	The dog is white.	šuo	1	šuo	Ncmsnn-
Šità mergáitė visái neblogaĩ dainúoja.	Šita mergaitė visai neblogai dainuoja.	This girl sings pretty well.	mergaitė	1	mergaitė	Ncfsnn-
Šių̃ namų̃ virtùvė ỹra labaĩ dìdelė.	Šių namų virtuvė yra labai didelė.	The kitchen of this house is very large.	virtuvė	2	virtuvė	Ncfsnn-
Suñkvežimis stovė́jo vidurỹ kẽlio.	Sunkvežimis stovėjo vidury kelio.	A truck was standing in the middle of the road.	Sunkvežimis	0	sunkvežimis	Ncmsnn-
Taĩ kàd tù apiẽ tą̃ nežinójai, neréiškia kàd taĩ ỹra mẽlas.	Tai kad tu apie tą nežinojai, nereiškia kad tai yra melas.	Just because you didn't know about it doesn't mean it is a lie.	melas	11	melas	Ncmsnn-
Tàvo núomonė ỹra panašì į̃ màno.	Tavo nuomonė yra panaši į mano.	Your opinion is similar to mine.	nuomonė	1	nuomonė	Ncfsnn-
Tòmas atsãkė.	Tomas atsakė.	Tom answered back.	Tomas	0	Tomas	Npmsnnf
Tòmas dažnaĩ rãšo tėváms.	Tomas dažnai rašo tėvams.	Tom often writes to his parents.	Tomas	0	Tomas	Npmsnnf
Tòmas niekadà nenorė́jo tõ išbandýti.	Tomas niekada nenorėjo to išbandyti.	Tom never wanted to try it.	Tomas	0	Tomas	Npmsnnf
Tòmas pagaliaũ mẽtė rūkýti.	Tomas pagaliau metė rūkyti.	Tom finally gave up smoking.	Tomas	0	Tomas	Npmsnnf
Tòmas praléido laĩką sù Merè.	Tomas praleido laiką su Mere.	Tom spent time with Mary.	Tomas	0	Tomas	Npmsnnf
Ùž automobìlio slẽpiasi víenas mažàs kãtinas.	Už automobilio slepiasi vienas mažas katinas.	There's one small cat hiding behind the car.	katinas	5	katinas	Ncmsnn-
Vaikìnas kurį̃ àš mýliu, nemýli manę̃s.	Vaikinas kurį aš myliu, nemyli manęs.	The boy I love doesn't love me.	Vaikinas	0	vaikinas	Ncmsnn-
Vidurỹ kẽlio stovė́jo suñkvežimis.	Vidury kelio stovėjo sunkvežimis.	A truck was standing in the middle of the road.	sunkvežimis	3	sunkvežimis	Ncmsnn-
Visà taĩ ỹra tiesióg dìdelis nesusipratìmas.	Visa tai yra tiesiog didelis nesusipratimas.	It's all just a big misunderstanding.	nesusipratimas	5	nesusipratimas	Ncmsnn-
Ar̃ jū́sų kambaryjè ỹra stãlas?	Ar jūsų kambaryje yra stalas?	Do you have a table in your room?	stalas	4	stalas	Ncmsnn-
Arklỹs ỹra báltas.	Arklys yra baltas.	The horse is white.	Arklys	0	arklys	Ncmsnn-
Ar̃ Tòmas añt manę̃s labaĩ pỹksta?	Ar Tomas ant manęs labai pyksta?	Is Tom very mad at me?	Tomas	1	tomas	Ncmsnn-
Ar̃ žinaĩ kodė̃l dangùs ỹra mė́lynas?	Ar žinai kodėl dangus yra mėlynas?	Do you know the reason why the sky looks blue?	dangus	3	dangus	Ncmsnn-
Automobìlis ỹra mė́lynas.	Automobilis yra mėlynas.	The car is blue.	Automobilis	0	automobilis	Ncmsnn-
Bažnýčia ỹra kitõj gãtvės pùsėj.	Bažnyčia yra kitoj gatvės pusėj.	The church is on the other side of the street.	Bažnyčia	0	bažnyčia	Ncfsnn-
Dangùs ỹra mė́lynas.	Dangus yra mėlynas.	The sky is blue.	Dangus	0	dangus	Ncmsnn-
Diẽvas žìno, mẽs padãrėme vìską ką̃ galė́jome.	Dievas žino, mes padarėme viską ką galėjome.	God knows we did everything we could.	Dievas	0	dievas	Ncmsnn-
Jiẽ mū́sų paklaũsė, ar̃ mẽs žìnome, kadà prasidė́jo fìlmas.	Jie mūsų paklausė, ar mes žinome, kada prasidėjo filmas.	They asked us if we knew when the movie started.	filmas	10	filmas	Ncmsnn-
Kaĩp tìk tuõ metù autobùsas sustójo.	Kaip tik tuo metu autobusas sustojo.	Just at that time, the bus stopped.	autobusas	4	autobusas	Ncmsnn-
Kám Tòmas taĩ nupir̃ko?	Kam Tomas tai nupirko?	Why did Tom buy that?	Tomas	1	tomas	Ncmsnn-
Klarà manę̃s paklaũsė, kodė̃l àš taĩp suñkiai dìrbu.	Klara manęs paklausė, kodėl aš taip sunkiai dirbu.	Clara asked me why I worked so hard.	Klara	0	Klara	Npfsnnf
Kokià prasmė̃ kur̃ nórs važiúoti?	Kokia prasmė kur nors važiuoti?	What's the point of driving anywhere?	prasmė	1	prasmė	Ncfsnn-
Kokià prasmė̃ rašýti ką̃ nórs añt stógo?	Kokia prasmė rašyti ką nors ant stogo?	What's the point of writing something on the roof?	prasmė	1	prasmė	Ncfsnn-
Kur̃ ỹra kìtas šiõ siū́lo gãlas?	Kur yra kitas šio siūlo galas?	Where is the other end of this thread?	galas	5	galas	Ncmsnn-
Màno brólis mė́gsta siaũbo fìlmus.	Mano brolis mėgsta siaubo filmus.	My brother likes horror movies.	brolis	1	brolis	Ncmsnn-
Màno brólis sugadìno màno naũją kompiùterį.	Mano brolis sugadino mano naują kompiuterį.	My brother damaged my new computer.	brolis	1	brolis	Ncmsnn-
Màno brólis tùri gẽrą ãtmintį.	Mano brolis turi gerą atmintį.	My brother has a good memory.	brolis	1	brolis	Ncmsnn-
Màno mótina nupir̃ko mán naũją suknẽlę.	Mano motina nupirko man naują suknelę.	My mother bought me a new dress.	motina	1	motina	Ncfsnn-
Màno stãlas ỹra senàs.	Mano stalas yra senas.	My table is old.	stalas	1	stalas	Ncmsnn-
Màno tė̃tis ỹra stiprèsnis ùž tàvo tė̃tį.	Mano tėtis yra stipresnis už tavo tėtį.	My dad is stronger than your dad.	tėtis	1	tėtis	Ncmsnn-
Màno žmonà išprotė́jo.	Mano žmona išprotėjo.	My wife is mad.	žmona	1	žmona	Ncfsnn-
Mán ýpač patiñka šì scenà.	Man ypač patinka ši scena.	I like this scene in particular.	scena	4	scena	Ncfsnn-
Mėnùlis sùkasi apliñk Žemè.	Mėnulis sukasi aplink Žeme.	The moon moves around the earth.	Mėnulis	0	mėnulis	Ncmsnn-
Mergáitė gẽria arbãtą.	Mergaitė geria arbatą.	The girl is drinking tea.	Mergaitė	0	mergaitė	Ncfsnn-
Nesù eksper̃tas.	Nesu ekspertas.	I'm no expert.	ekspertas	1	ekspertas	Ncmsnn-
Nè visì ìš mū́sų bùvo paténkinti sistemà.	Ne visi iš mūsų buvo patenkinti sistema.	Not all of us were satisfied with the system.	sistema	6	sistema	Ncfsnn-
Šì istòrija bùvo labaĩ įdomì.	Ši istorija buvo labai įdomi.	The story was very interesting.	istorija	1	istorija	Ncfsnn-
Šì pamokà pasibaĩgs põ dẽšimties minùčių.	Ši pamoka pasibaigs po dešimties minučių.	This class will be over in ten minutes.	pamoka	1	pamoka	Ncfsnn-
Šìs stãlas ỹra sunkùs.	Šis stalas yra sunkus.	This table is heavy.	stalas	1	stalas	Ncmsnn-
Šìs vanduõ ỹra skanùs.	Šis vanduo yra skanus.	The water is tasty.	vanduo	1	vanduo	Ncmsnn-
Šitàs stãlas ỹra báltas.	Šitas stalas yra baltas.	This table is white.	stalas	1	stalas	Ncmsnn-
Šitàs ỹra màno stãlas.	Šitas yra mano stalas.	This is my table.	stalas	3	stalas	Ncmsnn-
Susitikìmas pasibaĩgs rytój.	Susitikimas pasibaigs rytoj.	The meeting will end tomorrow.	Susitikimas	0	susitikimas	Ncmsnn-
Taĩ ỹra arklỹs.	Tai yra arklys.	This is a horse.	arklys	2	arklys	Ncmsnn-
Taĩ ỹra gẽra próga vienà kìtą pažintì.	Tai yra gera proga viena kitą pažinti.	This is a good opportunity to get to know one another.	proga	3	proga	Ncfsnn-
Taĩ ỹra gẽra próga víenas kìtą pažintì.	Tai yra gera proga vienas kitą pažinti.	This is a good opportunity to get to know one another.	proga	3	proga	Ncfsnn-
Taĩ ỹra labaĩ įdomì knygà.	Tai yra labai įdomi knyga.	This is a very interesting book.	knyga	4	knyga	Ncfsnn-
Tàs kãtinas tikraĩ bùvo mė́lynas.	Tas katinas tikrai buvo mėlynas.	That cat really was blue.	katinas	1	katinas	Ncmsnn-
Tàvo rankà ỹra šálta kaĩp lẽdas.	Tavo ranka yra šalta kaip ledas.	Your hand is as cold as ice.	ranka	1	ranka	Ncfsnn-
Tàvo rankà ỹra šálta kaĩp lẽdas.	Tavo ranka yra šalta kaip ledas.	Your hand is as cold as ice.	ledas	5	ledas	Ncmsnn-
Tàvo vonià ỹra pàruošta.	Tavo vonia yra paruošta.	Your bath is ready.	vonia	1	vonia	Ncfsnn-
Tė̃tis nupir̃ko mán kãmerą.	Tėtis nupirko man kamerą.	Dad bought me a camera.	Tėtis	0	tėtis	Ncmsnn-
Tòmas klaũsė, kur̃ tù buvaĩ.	Tomas klausė, kur tu buvai.	Tom asked where you were.	Tomas	0	Tomas	Npmsnnf
Tòmas negãli káltinti niẽko kìto, kaĩp tìk pãtį savè.	Tomas negali kaltinti nieko kito, kaip tik patį save.	Tom can't blame anyone but himself.	Tomas	0	Tomas	Npmsnnf
Tòmas nepasiródė.	Tomas nepasirodė.	Tom didn't appear.	Tomas	0	Tomas	Npmsnnf
Tòmas nežìno, kuõ skìriasi žvaigždė̃ nuõ planètos.	Tomas nežino, kuo skiriasi žvaigždė nuo planetos.	Tom doesn't know the difference between a star and a planet.	Tomas	0	Tomas	Npmsnnf
Tòmas nežìno, kuõ skìriasi žvaigždė̃ nuõ planètos.	Tomas nežino, kuo skiriasi žvaigždė nuo planetos.	Tom doesn't know the difference between a star and a planet.	žvaigždė	5	žvaigždė	Ncfsnn-
Tòmas nežìno skìrtumo tar̃p žvaigždė̃s ir̃ planètos.	Tomas nežino skirtumo tarp žvaigždės ir planetos.	Tom doesn't know the difference between a star and a planet.	Tomas	0	Tomas	Npmsnnf
Tòmas niekadà nesãkė, kàd norė́jo išvažiúoti.	Tomas niekada nesakė, kad norėjo išvažiuoti.	Tom never said that he wanted to leave.	Tomas	0	Tomas	Npmsnnf
Tòmas paprãšė màno patarìmo.	Tomas paprašė mano patarimo.	Tom asked for my advice.	Tomas	0	Tomas	Npmsnnf
Tòmas sumokė̃s.	Tomas sumokės.	Tom'll pay.	Tomas	0	Tomas	Npmsnnf
Vieniñtelis dalỹkas kurìs jái rū̃pi ỹra jõs vaikų̃ saugùmas.	Vienintelis dalykas kuris jai rūpi yra jos vaikų saugumas.	Her only care is the safety of her children.	dalykas	1	dalykas	Ncmsnn-
Vieniñtelis dalỹkas kurìs jái rū̃pi ỹra jõs vaikų̃ saugùmas.	Vienintelis dalykas kuris jai rūpi yra jos vaikų saugumas.	Her only care is the safety of her children.	saugumas	8	saugumas	Ncmsnn-
Ar̃ žinaĩ kokià ỹra mėgstamiáusia Tòmo spalvà?	Ar žinai kokia yra mėgstamiausia Tomo spalva?	Do you know what Tom's favorite color is?	spalva	6	spalva	Ncfsnn-
Àš manaũ kàd Tòmas norė̃s atsisė́sti.	Aš manau kad Tomas norės atsisėsti.	I think Tom is going to want to sit down.	Tomas	3	tomas	Ncmsnn-
Atródai visái kaĩp tàvo vyrèsnis brólis.	Atrodai visai kaip tavo vyresnis brolis.	You look just like your older brother.	brolis	5	brolis	Ncmsnn-
Dė̃dė Bóbas pàkvietė mùs vakariẽnei.	Dėdė Bobas pakvietė mus vakarienei.	Uncle Bob invited us to have dinner.	Dėdė	0	dėdė	Ncmsnn-
Jìs atródo, kaĩp graĩkų diẽvas.	Jis atrodo, kaip graikų dievas.	He looks like a Greek god.	dievas	5	dievas	Ncmsnn-
Jìs màno, kàd jìs ỹra Visãtos ceñtras.	Jis mano, kad jis yra Visatos centras.	He thinks that he's the centre of the universe.	centras	7	centras	Ncmsnn-
Jì tãpo mótina kaĩ jái bùvo penkiólika mẽtų.	Ji tapo motina kai jai buvo penkiolika metų.	She became a mother when she was fifteen years old.	motina	2	motina	Ncfsnn-
Jõs dukrà tùri labaĩ grãžų var̃dą.	Jos dukra turi labai gražų vardą.	Her daughter has a really pretty name.	dukra	1	dukra	Ncfsnn-
Jõs kambarỹs tùri raudónas síenas.	Jos kambarys turi raudonas sienas.	Her room has red walls.	kambarys	1	kambarys	Ncmsnn-
Liū̃tas ỹra stiprùs.	Liūtas yra stiprus.	A lion is strong.	Liūtas	0	liūtas	Ncmsnn-
Mán atródo kàd traukinỹs vėlúoja.	Man atrodo kad traukinys vėluoja.	It seems to me that the train is late.	traukinys	3	traukinys	Ncmsnn-
Mán nepatiñka vãsara.	Man nepatinka vasara.	I don't like summer.	vasara	2	vasara	Ncfsnn-
Màno brólis ỹra dù metùs vyrèsnis ùž manè.	Mano brolis yra du metus vyresnis už mane.	My brother is two years older than I am.	brolis	1	brolis	Ncmsnn-
Màno katė̃ išė̃jo ìš namų̃ ir̃ niekadà negrį̃žo.	Mano katė išėjo iš namų ir niekada negrįžo.	My cat left the house and never returned.	katė	1	katė	Ncfsnn-
Màno núotaika šiañdien ỹra gẽra.	Mano nuotaika šiandien yra gera.	I'm in a good mood today.	nuotaika	1	nuotaika	Ncfsnn-
Màno pùsbrolis ỹra ùž manè trupùtį vyrèsnis.	Mano pusbrolis yra už mane truputį vyresnis.	My cousin is a little older than I.	pusbrolis	1	pusbrolis	Ncmsnn-
Mèrė bìjo šunų̃.	Merė bijo šunų.	Merry is scared of dogs.	Merė	0	merė	Ncfsnn-
Mèrė mòka geraĩ šoktì.	Merė moka gerai šokti.	Mary can dance well.	Merė	0	merė	Ncfsnn-
Mèrė nuė̃jo į̃ virtùvę.	Merė nuėjo į virtuvę.	Mary went down to the kitchen.	Merė	0	merė	Ncfsnn-
Mèrė pàdeda sàvo mãmai.	Merė padeda savo mamai.	Mary is helping her mother.	Merė	0	merė	Ncfsnn-
Mèrė tavè mýli.	Merė tave myli.	Mary likes you.	Merė	0	merė	Ncfsnn-
Mèrė ỹra protìnga ir̃ tùri gẽrą hùmoro jaũsmą.	Merė yra protinga ir turi gerą humoro jausmą.	Mary is smart and funny.	Merė	0	merė	Ncfsnn-
Mùzika ỹra jõ aistrà.	Muzika yra jo aistra.	Music is his passion.	Muzika	0	muzika	Ncfsnn-
Mùzika ỹra jõ aistrà.	Muzika yra jo aistra.	Music is his passion.	aistra	3	aistra	Ncfsnn-
Pérgalė ỹra mažaĩ tikė́tina, bèt įmãnoma.	Pergalė yra mažai tikėtina, bet įmanoma.	Victory is unlikely but not impossible.	Pergalė	0	pergalė	Ncfsnn-
Pérgalė ỹra mažaĩ tikė́tina, bèt nè neįmãnoma.	Pergalė yra mažai tikėtina, bet ne neįmanoma.	Victory is unlikely but not impossible.	Pergalė	0	pergalė	Ncfsnn-
Šiañdien vakariẽnei bùs žuvìs.	Šiandien vakarienei bus žuvis.	We have fish for dinner today.	žuvis	3	žuvis	Ncfsnn-
Šì mùzika visùs érzina.	Ši muzika visus erzina.	This music's annoying everyone.	muzika	1	muzika	Ncfsnn-
Šìs klùbas tùri vir̃š peñkiasdešimt narių̃.	Šis klubas turi virš penkiasdešimt narių.	The club has more than fifty members.	klubas	1	klubas	Ncmsnn-
Susirinkìmas baĩgėsi anksčiaũ neĩ visadà.	Susirinkimas baigėsi anksčiau nei visada.	The meeting ended earlier than usual.	Susirinkimas	0	susirinkimas	Ncmsnn-
Taĩ nebùvo lengvàs sprendìmas.	Tai nebuvo lengvas sprendimas.	It was not an easy decision.	sprendimas	3	sprendimas	Ncmsnn-
Tà mergáitė ỹra Mèrė.	Ta mergaitė yra Merė.	That girl is Mary.	mergaitė	1	mergaitė	Ncfsnn-
Tà mergáitė ỹra Mèrė.	Ta mergaitė yra Merė.	That girl is Mary.	Merė	3	merė	Ncfsnn-
Tàs miẽstas bùvo sunaikìntas kãro metù.	Tas miestas buvo sunaikintas karo metu.	The town was destroyed during the war.	miestas	1	miestas	Ncmsnn-
Tàs mokinỹs gyvẽna tamè kambaryjè.	Tas mokinys gyvena tame kambaryje.	That student lives in that room.	mokinys	1	mokinys	Ncmsnn-
Tàs vyrùkas manè érzina.	Tas vyrukas mane erzina.	That guy annoys me.	vyrukas	1	vyrukas	Ncmsnn-
Tàvo mokinỹs mán paskam̃bino.	Tavo mokinys man paskambino.	Your student called me.	mokinys	1	mokinys	Ncmsnn-
Tiẽsą sãkant, mán nepatiñka tàvo šukúosena.	Tiesą sakant, man nepatinka tavo šukuosena.	Frankly speaking, I don't like your haircut.	šukuosena	6	šukuosena	Ncfsnn-
Tòmas ir̃ Mèrė atródo laimìngi.	Tomas ir Merė atrodo laimingi.	Tom and Mary seem happy.	Tomas	0	Tomas	Npmsnnf
Tòmas ir̃ Mèrė atródo laimìngi.	Tomas ir Merė atrodo laimingi.	Tom and Mary seem happy.	Merė	2	merė	Ncfsnn-
Tòmas ir̃ Mèrė išė̃jo į̃ laũką.	Tomas ir Merė išėjo į lauką.	Tom and Mary went outside.	Tomas	0	Tomas	Npmsnnf
Tòmas ir̃ Mèrė išė̃jo į̃ laũką.	Tomas ir Merė išėjo į lauką.	Tom and Mary went outside.	Merė	2	merė	Ncfsnn-
Tòmas ir̃ Mèrė išė̃jo laukañ.	Tomas ir Merė išėjo laukan.	Tom and Mary went outside.	Tomas	0	Tomas	Npmsnnf
Tòmas ir̃ Mèrė išė̃jo laukañ.	Tomas ir Merė išėjo laukan.	Tom and Mary went outside.	Merė	2	merė	Ncfsnn-
Tòmas ir̃ Mèrė kartù geraĩ atródo.	Tomas ir Merė kartu gerai atrodo.	Tom and Mary look good together.	Tomas	0	Tomas	Npmsnnf
Tòmas ir̃ Mèrė kartù geraĩ atródo.	Tomas ir Merė kartu gerai atrodo.	Tom and Mary look good together.	Merė	2	merė	Ncfsnn-
Tòmas negalė́jo išgirstì ką̃ Mèrė sãkė.	Tomas negalėjo išgirsti ką Merė sakė.	Tom couldn't hear what Mary was saying.	Tomas	0	Tomas	Npmsnnf
Tòmas negalė́jo išgirstì ką̃ Mèrė sãkė.	Tomas negalėjo išgirsti ką Merė sakė.	Tom couldn't hear what Mary was saying.	Merė	4	merė	Ncfsnn-
Tòmas negalė́jo išgirstì ką̃ Mèrė sãkė.	Tomas negalėjo išgirsti ką Merė sakė.	Tom couldn't hear what Mary was saying.	sakė	5	sakė	Ncfsnn-
Tòmas negalė́jo suprastì ką̃ Mèrė sãkė.	Tomas negalėjo suprasti ką Merė sakė.	Tom couldn't understand what Mary was saying.	Tomas	0	Tomas	Npmsnnf
Tòmas negalė́jo suprastì ką̃ Mèrė sãkė.	Tomas negalėjo suprasti ką Merė sakė.	Tom couldn't understand what Mary was saying.	Merė	4	merė	Ncfsnn-
Tòmas negalė́jo suprastì ką̃ Mèrė sãkė.	Tomas negalėjo suprasti ką Merė sakė.	Tom couldn't understand what Mary was saying.	sakė	5	sakė	Ncfsnn-
Tòmas negãli tikraĩ pasakýti, kadà Mèrė atvažiuõs.	Tomas negali tikrai pasakyti, kada Merė atvažiuos.	Tom can't say for sure when Mary will arrive.	Tomas	0	Tomas	Npmsnnf
Tòmas negãli tikraĩ pasakýti, kadà Mèrė atvažiuõs.	Tomas negali tikrai pasakyti, kada Merė atvažiuos.	Tom can't say for sure when Mary will arrive.	Merė	6	merė	Ncfsnn-
Tòmas nenorė́jo kàd Mèrė sužinótų.	Tomas nenorėjo kad Merė sužinotų.	Tom didn't want Mary to find out.	Tomas	0	Tomas	Npmsnnf
