Kàs pasidãro sù žmonėmìs, kaĩ jų̃ civilizãcija žluñga?	Kas pasidaro su žmonėmis, kai jų civilizacija žlunga?	What becomes of people when their civilization breaks up?
Tiẽ, kuriẽ tùri smegenų̃ ir̃ narsõs, išgyvẽna.	Tie, kurie turi smegenų ir narsos, išgyvena.	Those with brains and courage come through all right.
Dė̃l Diẽvo nekalbė́k nesą́monių. Taĩ mùs tuõj ãtsijos!	Dėl Dievo nekalbėk nesąmonių. Tai mus tuoj atsijos!	For heaven's sake... don't talk nonsense when it's us being winnowed out!
Atėjaĩ paprašýti pagálbos, õ àš neturiù kõ táu duotì.	Atėjai paprašyti pagalbos, o aš neturiu ko tau duoti.	You've come to me for help, and I've none to give.
Labiáusiai, kàd gyvẽnimas mán tàps per̃ daũg tikràs.	Labiausiai, kad gyvenimas man taps per daug tikras.	Mostly of life becoming too real for me, I suppose.
Nè taĩ, kàd àš nenóriu tiestì bė̃gių.	Ne tai, kad aš nenoriu tiesti bėgių.	Not that I mind splitting rails.
Bèt nenóriu prarastì grõžio tõ gyvẽnimo, kurį̃ mylė́jau.	Bet nenoriu prarasti grožio to gyvenimo, kurį mylėjau.	But I do mind very much losing the beauty of that life I loved.
Mačiaũ, kaĩp žū̃va màno vaikỹstės draugaĩ.	Mačiau, kaip žūva mano vaikystės draugai.	I saw my boyhood friends blown to bits.
Mačiaũ agònijoje besirañgančius žmónes, kuriuõs pàts nušóviau.	Mačiau agonijoje besirangančius žmones, kuriuos pats nušoviau.	I saw men crumple up in agony when I shot them.
Tù niekadà nebijójai pažvelgtì tiẽsai į̃ akìs.	Tu niekada nebijojai pažvelgti tiesai į akis.	You never mind facing realities.
Jánkiai ir̃ avantiūrìstai vìską pàėmė, ir̃ nepalìko niẽko mùms.	Jankiai ir avantiūristai viską paėmė, ir nepaliko nieko mums.	The Yankees and Carpetbaggers have it and left nothing for us.
Dãktaras Mìdas sãkė, kàd jì nebegãli turė́ti vaikų̃.	Daktaras Midas sakė, kad ji nebegali turėti vaikų.	Dr. Meade said she can't have more children.
Tù taĩp pàt negalė́tum paliktì tė́vo ir̃ mergáičių.	Tu taip pat negalėtum palikti tėvo ir mergaičių.	You couldn't leave your father and the girls.
Ỹra tìk vieniñtelis bū̃das mán padėtì.	Yra tik vienintelis būdas man padėti.	There's only one way you can help me.
Jū̃s negãlite taĩp kalbė́ti sù màno žmóna.	Jūs negalite taip kalbėti su mano žmona.	You can't speak that way to my wife.
Kàs krìkštijo jū́sų vaĩkiščius, kaĩ nužùdėt màno mótina?	Kas krikštijo jūsų vaikiščius, kai nužudėt mano motina?	Who baptized your brats after you killed my mother?
Negãlite sumokė́ti mókesčių, todė̃l siū́lau pardúoti mán šią̃ žẽmę.	Negalite sumokėti mokesčių, todėl siūlau parduoti man šią žemę.	You can't pay your taxes, and I come to offer to buy the place from you.
Àš nupir̃ksiu šià žẽmę ir̃ gyvénsiu čià!	Aš nupirksiu šia žemę ir gyvensiu čia!	I'll buy this place and I'll live in it!
Tė̃tis norė́tų, kàd tù jį̃ turė́tum.	Tėtis norėtų, kad tu jį turėtum.	Pa'd want you to have it.
Tùri pardúoti vìską, kàd gáutum pinigų̃ mókesčiams.	Turi parduoti viską, kad gautum pinigų mokesčiams.	You needs all your valuables to sell for that tax money.
Galiù pakęstì visų̃ ãšaras, tìk nè tàvo.	Galiu pakęsti visų ašaras, tik ne tavo.	I can stand everybody's tears but yours.
Atnèšk mamõs dė̃žę sù suknẽlių ìškarpomis.	Atnešk mamos dėžę su suknelių iškarpomis.	Go and get Ma's old box of dress patterns.
Àš vỹksiu sù tavimì ir̃ tà naũja suknelè.	Aš vyksiu su tavimi ir ta nauja suknele.	I's going with you and that new dress.
Pasipel̃nėt daugiaũ neĩ Grántas, nórs mažiaũ sténgėtės.	Pasipelnėt daugiau nei Grantas, nors mažiau stengėtės.	You'd done better than Grant, with far less effort.
Kíek àš pràlošiau per̃ šią̃ pópietę?	Kiek aš pralošiau per šią popietę?	Let's see, my losses for the afternoon come to what?
Màno skõlos didė́ja, ar̃ nè, majorè?	Mano skolos didėja, ar ne, majore?	My debts do mount up, don't they, major?
Màno sesuõ neàtnešė mán dìldžių ar̃ pjū́klų.	Mano sesuo neatnešė man dildžių ar pjūklų.	My sister has brought me no files or saws.
Buvaũ taĩp nusimìnusi, kaĩ išgirdaũ, kàd tù kalė́jime.	Buvau taip nusiminusi, kai išgirdau, kad tu kalėjime.	I was so distressed when I heard you were in jail.
Jiẽ sufabrikãvo káltinimą, bèt jíems reĩkia màno pinigų̃.	Jie sufabrikavo kaltinimą, bet jiems reikia mano pinigų.	They trumped up a charge, but they really want my money.
Jiẽ màno, kàd pabė́gau sù Konfederãcijos iždù.	Jie mano, kad pabėgau su Konfederacijos iždu.	They think I made off with the Confederate treasury.
Tùri daugiaũ žãvesio, neĩ léidžia įstãtymas.	Turi daugiau žavesio, nei leidžia įstatymas.	You've got more charm than the law allows.
Mán bùvo liū̃dna, kaĩ pagalvódavau, kàd pakliuvaĩ į̃ bė̃dą.	Man buvo liūdna, kai pagalvodavau, kad pakliuvai į bėdą.	I was so miserable at the thought of you in trouble.
Ver̃ta būtì kalė́jime, kàd išgir̃sčiau tavè taĩp kal̃bant.	Verta būti kalėjime, kad išgirsčiau tave taip kalbant.	It's worth being in jail just to hear you say that.
- Kám mán reĩkia tõs fer̃mos?	- Kam man reikia tos fermos?	- What would I do with a farm?
Tù nepamiršaĩ, kàd àš nè tóks výras, kurìs vẽda?	Tu nepamiršai, kad aš ne toks vyras, kuris veda?	You haven't forgotten, I'm not a marrying man.
Tù kiekvienám výrui gãli sukeltì tìk kančiàs.	Tu kiekvienam vyrui gali sukelti tik kančias.	You'll never mean anything but misery to any man.
Nesvarbù, ką̃ tù sakaĩ. Tìk dúok mán tuõs pìnigus.	Nesvarbu, ką tu sakai. Tik duok man tuos pinigus.	I don't care what you say, only give me the money.
Jéi išrašýčiau są́skaitą, jiẽ manè pričiùptų.	Jei išrašyčiau sąskaitą, jie mane pričiuptų.	If I drew a draft, they'd be on me like a duck on a June bug.
Nóri, kàd jánkiai pamatýtų tavè tókią?	Nori, kad jankiai pamatytų tave tokią?	Stop it! You want the Yankees to see you like this?
Žinójai, kàd nepaskõlinsi mán pinigų̃, ir̃ léidai mán žẽmintis!	Žinojai, kad nepaskolinsi man pinigų, ir leidai man žemintis!	You knew you wouldn't lend me the money and you let me go on!
Ateĩk, kaĩ manè kar̃s. Palìksiu táu palikìmą.	Ateik, kai mane kars. Paliksiu tau palikimą.	Come to my hanging, I'll put you in my will.
Ar̃ pažį́sti móterį sù dažýtais plaukaĩs?	Ar pažįsti moterį su dažytais plaukais?	You know a dyed-haired woman?
Ir̃ jū̃s galė́site balsúoti, kaĩp ir̃ jū́sų draugaĩ!	Ir jūs galėsite balsuoti, kaip ir jūsų draugai!	And you're gonna become voters and vote like your friends do!
Žmónės sãko, kàd àš apsigìmęs pirklỹs.	Žmonės sako, kad aš apsigimęs pirklys.	Folks tell me I'm just a born merchant.
Kaĩp nemalonù turė́ti tókią drõvią sẽserį.	Kaip nemalonu turėti tokią drovią seserį.	How awful to have such a mean sister.
Jìs ištekė̃s ùž víeno ìš grafỹstės vaikìnų kìtą mė́nesį.	Jis ištekės už vieno iš grafystės vaikinų kitą mėnesį.	Well, she's going to marry one of the county boys next month.
Jái nusibódo lauktì, jì bijójo liktì sénmerge, ir̃...	Jai nusibodo laukti, ji bijojo likti senmerge, ir...	She got tired of waiting, was afraid she'd be an old maid and...
Šálta, õ àš palikaũ sàvo mõvą namiẽ.	Šalta, o aš palikau savo movą namie.	It's cold, and I left my muff at home.
Ar̃ neprieštaráusi, jéi pasišìldysiu rankàs tàvo kišẽnėje?	Ar neprieštarausi, jei pasišildysiu rankas tavo kišenėje?	Would you mind if I put my hand in your pocket?
Jì ištekė́jo ùž màno põno Kènedžio!	Ji ištekėjo už mano pono Kenedžio!	She's gone and married my Mr. Kennedy!
Jìs bùvo màno gerbė́jas, õ jì ùž jõ ištekė́jo!	Jis buvo mano gerbėjas, o ji už jo ištekėjo!	He's my beau and she's married him!
Turė́jau ką̃ nórs apiplėštì ir̃ gautì pinigų̃ mókesčiams.	Turėjau ką nors apiplėšti ir gauti pinigų mokesčiams.	I should've committed robbery to get that tax money for you.
Norė́jau, kàd padė́tum mán pradėtì medíenos ver̃slą...	Norėjau, kad padėtum man pradėti medienos verslą...	I counted on you to help me start a lumber business and...
Jì nóri, kàd vỹkčiau į̃ Ãlantą.	Ji nori, kad vykčiau į Alantą.	She wanted me to go to Atlanta.
Žiūrė́k, kàd leñtpjūvė dìrbtų, ir̃ atgabénk medíeną, kaĩ pasakýsiu.	Žiūrėk, kad lentpjūvė dirbtų, ir atgabenk medieną, kai pasakysiu.	Just keep the mill running and deliver my lumber when I want it.
Bèt žinókit jokių̃ kláusimų ir̃ kišìmosi.	Bet žinokit jokių klausimų ir kišimosi.	But remember... no questions and no interference.
Neturė́tum leñtpjūvės, jéi nebū́čiau tuõ užsiė̃musi.	Neturėtum lentpjūvės, jei nebūčiau tuo užsiėmusi.	You wouldn't own a mill if I didn't take over.
Nebū́tume jõs nusipir̃kę, jéi nebū́tum suriñkusi skolų̃ ìš draugų̃.	Nebūtume jos nusipirkę, jei nebūtum surinkusi skolų iš draugų.	We couldn't buy it if you hadn't pressed our friends for their debts.
Eĩk į̃ parduotùvę, grį̃žk namõ ir̃ išgérk váistus.	Eik į parduotuvę, grįžk namo ir išgerk vaistus.	Go back to the store, and go home and take your medicine.
Jì įsiuñta greičiaũ, neĩ bèt kurì kità móteris.	Ji įsiunta greičiau, nei bet kuri kita moteris.	She can get mad quicker than any woman I ever saw.
Nenóriu pinigų̃ ìš priverstìnio dárbo ir̃ žmonių̃ neláimių.	Nenoriu pinigų iš priverstinio darbo ir žmonių nelaimių.	I won't make money out of the enforced labor and misery of others.
Ar̃ pamiršaĩ, ką̃ réiškia neturė́ti pinigų̃?	Ar pamiršai, ką reiškia neturėti pinigų?	Do you forget what it's like without money?
Mẽs nè vieniñteliai pietiẽčiai, kuriẽ nukentė́jo.	Mes ne vieninteliai pietiečiai, kurie nukentėjo.	We're not the only Southerners who've suffered.
Nemė́gstu kvailių̃, kuriẽ negãli sáu padėtì.	Nemėgstu kvailių, kurie negali sau padėti.	I've no use for fools who won't help themselves.
Susidraugáusiu sù avantiūrìstais ir̃ susidorósiu sù jaĩs jų̃ príemonėmis.	Susidraugausiu su avantiūristais ir susidorosiu su jais jų priemonėmis.	I'll befriend Carpetbaggers and beat them at their own game.
Padarýsiu vìską, ką̃ galiù - nèt ir̃ sù jánkiais.	Padarysiu viską, ką galiu - net ir su jankiais.	I intend to make the best of things, even if they are Yankee things.
Nesuprantù, kaĩp tùri įžūlùmo čià ateitì!	Nesuprantu, kaip turi įžūlumo čia ateiti!	I don't see how you have the gall to face me!
Pasakýk, ar̃ nesudžiū́sti nuõ vedýbų sù výrais, kurių̃ nemýli?	Pasakyk, ar nesudžiūsti nuo vedybų su vyrais, kurių nemyli?	Tell me, do you never shrink from marrying men you don't love?
Mãnai, kàd vìs dár esì didžiáusia grafỹstės gražuõlė.	Manai, kad vis dar esi didžiausia grafystės gražuolė.	You still think you're the belle of the county, the cutest trick in shoe leather.
Kaĩp gãli eitì į̃ susirinkìmą, kaĩ mán taĩ nutìko?	Kaip gali eiti į susirinkimą, kai man tai nutiko?	How can you go to a political meeting after what I've been through?
Jéi egzistúotų teisýbė, táu bū́tų bùvę dár blogiaũ.	Jei egzistuotų teisybė, tau būtų buvę dar blogiau.	With any justice, you'd have gotten worse.
Nuõ tadà, kaĩ nuviliójau Čárlzą, nórs neprisipažį́sta.	Nuo tada, kai nuviliojau Čarlzą, nors neprisipažįsta.	Ever since I took Charles away, though she won't admit it.
Jì eĩtų gatvè núoga, jéi taĩ ką̃ nórs sudõmintų.	Ji eitų gatve nuoga, jei tai ką nors sudomintų.	If she thought anybody'd notice, she'd walk the street naked.
Padareĩ vìską, kàs įmãnoma, kàd sumeñkintum padorių̃ žmonių̃ prestìžą.	Padarei viską, kas įmanoma, kad sumenkintum padorių žmonių prestižą.	You've done all you could to lower the prestige of decent people.
Dabar̃ tù kelì pavõjų mū́sų výrams, nès jiẽ tùri...	Dabar tu keli pavojų mūsų vyrams, nes jie turi...	Now you've endangered the lives of our men... because they've got to... India!
Výrai išė̃jo apieškóti mìško, kur̃ tù buvaĩ užpùlta.	Vyrai išėjo apieškoti miško, kur tu buvai užpulta.	The men have gone to clean out the woods where you were attacked.
Daũg pietiẽčių výrų taĩp dãro, kàd mùs apsáugotų.	Daug pietiečių vyrų taip daro, kad mus apsaugotų.	It's what many of our Southern men have had to do to protect us.
Mū́sų výrai dãro taĩ, kõ reĩkia.	Mūsų vyrai daro tai, ko reikia.	Our men are doing what they think they have to do.
Mẽs paláuksim, kõl jìs ir̃ jõ draugaĩ sugrį̃š.	Mes palauksim, kol jis ir jo draugai sugrįš.	We'll wait outside till he and his friends return.
Dė̃l tõ dár patrauklèsnis neĩ anksčiaũ daugiaũ niẽko neatsìmenu.	Dėl to dar patrauklesnis nei anksčiau daugiau nieko neatsimenu.	But beyond this, I remember nothing.
Jìs gãli gulė́ti griovyjè, mán nesvarbù.	Jis gali gulėti griovyje, man nesvarbu.	He can lie in the gutter for all I care.
Laĩkas suprastì, kàd įstãtymas - nè jū́sų rañkose.	Laikas suprasti, kad įstatymas - ne jūsų rankose.	It's time you rebels learned you can't take the law into your own hands.
Tiẽ dù výrai šiañdien bùvo sù manimì.	Tie du vyrai šiandien buvo su manimi.	These two have been with me tonight.
Nenóriu tõ sakýti, kaĩ klaũsosi poniõs.	Nenoriu to sakyti, kai klausosi ponios.	I don't like to say in the presence of ladies.
Turiù téisę žinóti, kur̃ bùvo màno výras.	Turiu teisę žinoti, kur buvo mano vyras.	I think I have a right to know where my husband's been.
Nà, ponià užė̃jome pàs màno draũgą ir̃ kapitõno.	Na, ponia užėjome pas mano draugą ir kapitono.	Well, ma'am... we dropped in on a friend of mine... and the captain's.
Ar̃ turė́jai manè išduotì màno žmónai?	Ar turėjai mane išduoti mano žmonai?	Did you have to show me up in front of my wife?
Tõs põnios nebekalbė̃s sù sàvo výrais.	Tos ponios nebekalbės su savo vyrais.	These ladies won't be speaking with their husbands.
Paguldýkite jį̃ añt lóvos, kàd apžiūrė́čiau žaĩzdą.	Paguldykite jį ant lovos, kad apžiūrėčiau žaizdą.	Get him on the bed where I can dress the wound.
Ar̃ jì tùri stikliniùs šviestuvùs, pliùšo užúolaidas ir̃ véidrodžius?	Ar ji turi stiklinius šviestuvus, pliušo užuolaidas ir veidrodžius?	Does she have cut-glass chandeliers, plush curtains and dozens of mirrors?
Kaĩ atvykaũ į̃ tą̃ plantãciją, susišáudymas bùvo pasibaĩgęs.	Kai atvykau į tą plantaciją, susišaudymas buvo pasibaigęs.	When I got to the Sullivan place, there had already been a skirmish.
Jùms neįdomù, kàs atsitìko jū́sų výrui?	Jums neįdomu, kas atsitiko jūsų vyrui?	Have you no interest in what's become of your own husband?
Jìs gùli añt kẽlio sù péršauta galvà.	Jis guli ant kelio su peršauta galva.	He's lying out on Decatur Road... shot through the head.
Gavaũ jū́sų žinùtę, kàd užeĩsite ir̃ padėkósite mán.	Gavau jūsų žinutę, kad užeisite ir padėkosite man.	I got your note saying you would call on me and thank me.
Nepatogù padėkóti móteriai, kurì išgélbėjo màno výrą?	Nepatogu padėkoti moteriai, kuri išgelbėjo mano vyrą?	It wouldn't be fitting for me to thank a woman who saved my husband's life?
Àš patì turiù sū́nų, todė̃l àš....	Aš pati turiu sūnų, todėl aš....	I got a boy myself, so I...
Nemačiaũ jõ nuõ tõ laĩko, kaĩ jìs bùvo mažàs.	Nemačiau jo nuo to laiko, kai jis buvo mažas.	I ain't seen him since he was little.
Jì galìnga ir̃ šálta móteris važinė́ja vienà põ Atlántą.	Ji galinga ir šalta moteris važinėja viena po Atlantą.	She's a mighty cold woman... prancing about Atlanta by herself.
Negãlite taĩp kalbė́ti apiẽ màno brólienę.	Negalite taip kalbėti apie mano brolienę.	You mustn't say unkind things about my sister-in-law.
Jì labaĩ sielvartáuja dė̃l sàvo výro.	Ji labai sielvartauja dėl savo vyro.	She's brokenhearted about her husband.
Bijaũ mirtì ir̃ patektì į̃ prãgarą.	Bijau mirti ir patekti į pragarą.	I'm afraid of dying and going to hell.
Pasakýk, ką̃ padareĩ, kàd tavę̃s láukia prãgaras.	Pasakyk, ką padarei, kad tavęs laukia pragaras.	Tell me what you've done that hell yawns before you.
Todė̃l pakeĩsiu tèmą ir̃ pasakýsiu, dė̃l kõ čià atėjaũ.	Todėl pakeisiu temą ir pasakysiu, dėl ko čia atėjau.	So I'll change the subject and say what I came to say.
Tù vìsiškai neišáuklėtas výras, atėjaĩ tókiu metù...	Tu visiškai neišauklėtas vyras, atėjai tokiu metu...	You really are the most ill-bred man to come here at a time...
Jausmù, kurìs ỹra gražèsnis, tyrèsnis ir̃ šventèsnis...	Jausmu, kuris yra gražesnis, tyresnis ir šventesnis...	A feeling more beautiful, more pure, more sacred...
Taĩ garbìngas pasiū́lymas padarýtas, màno mãnymu, gerù momentù.	Tai garbingas pasiūlymas padarytas, mano manymu, geru momentu.	This is an honorable proposal of marriage... made at what I consider a most opportune moment.
Negaliù lauktì visà gyvẽnimą, kàd sugáučiau tavè netekė́jusią.	Negaliu laukti visa gyvenimą, kad sugaučiau tave netekėjusią.	I can't go all my life waiting to catch you between husbands.
Buvaĩ ištekė́jusi ùž berniùko ir̃ sẽnio.	Buvai ištekėjusi už berniuko ir senio.	You've been married to a boy and an old man.
Neĩ víenas ìš tų̃ kvailių̃ taĩp tavę̃s nebučiãvo.	Nei vienas iš tų kvailių taip tavęs nebučiavo.	None of those fools have kissed you like this.
Pažiūrė́k į̃ manè, ir̃ pasakýk tiẽsą.	Pažiūrėk į mane, ir pasakyk tiesą.	Look at me, and try to tell me the truth.
Dievè, padė́k výrui, kurìs tavè tikraĩ pamil̃s.	Dieve, padėk vyrui, kuris tave tikrai pamils.	Heaven help the man who ever really loves you.
Turė́si didžiáusią ir̃ vulgariáusią žíedą Atlántoje.	Turėsi didžiausią ir vulgariausią žiedą Atlantoje.	You'll have the biggest and most vulgar ring in Atlanta.
Nusivèšiu tavè į̃ Naũjąjį Orleãną brangiáusiam medaũs mė́nesiui.	Nusivešiu tave į Naująjį Orleaną brangiausiam medaus mėnesiui.	I'll take you to New Orleans for the most expensive honeymoon.
Jì vienà ìš nedaũgelio, kuriõs pãgarbą norė́čiau užsitarnáuti.	Ji viena iš nedaugelio, kurios pagarbą norėčiau užsitarnauti.	And one of the few people I know whose respect I'd like to have.
- Tadà àš jái padovanósiu apatinùką.	- Tada aš jai padovanosiu apatinuką.	- Then I'll take her a petticoat.
Bė́gau per̃ mìglą ir̃ negalė́jau rastì.	Bėgau per miglą ir negalėjau rasti.	I ran through the mist and I couldn't find it.
Visadà sapnúoju tą̃ sãpną, bèt niekadà nežinaũ.	Visada sapnuoju tą sapną, bet niekada nežinau.	I always dream the same dream, and I never know.
Tù esì jõs dalìs, õ jì - tàvo.	Tu esi jos dalis, o ji - tavo.	You're part of it and it's part of you.
Padarýk jà puikià plantãcija, kokià jì anksčiaũ bùvo.	Padaryk ja puikia plantacija, kokia ji anksčiau buvo.	Make it as fine a plantation as it ever was.
Ar̃ galė́sim turė́ti ir̃ dìdelį nãmą Atlántoje?	Ar galėsim turėti ir didelį namą Atlantoje?	Can we still have our big new house in Atlanta?
Jì tùri jaũ trẽčią výrą, õ àš lìksiu sénmergė!	Ji turi jau trečią vyrą, o aš liksiu senmergė!	She's had three husbands, and I'll be an old maid!
Výsčiau trìs šiõs šeimõs mergáičių kar̃tas.	Vysčiau tris šios šeimos mergaičių kartas.	I done diapered three generations of this family's girls.
Laimingiáusios dienõs tõs, kaĩ gìmsta vaikaĩ.	Laimingiausios dienos tos, kai gimsta vaikai.	The happiest days are when babies come.
Ar̃ žinaĩ, kàd taĩ tàvo gimtãdienis?	Ar žinai, kad tai tavo gimtadienis?	Do you know that this is your birthday?
Ir̃ ją̃ priim̃s geriáusios šeimõs Pietuosè.	Ir ją priims geriausios šeimos Pietuose.	Yes, and her will be received by the best families in the South.
Jì pirmàsis žmogùs, kurìs vìsiškai priklaũso mán.	Ji pirmasis žmogus, kuris visiškai priklauso man.	She's the first person who's ever completely belonged to me.
Vìs dėltõ jõs ãkys ỹra ir̃ lìks mė́lynos.	Vis dėlto jos akys yra ir liks mėlynos.	Nevertheless, her eyes are blue and they'll stay blue.
Pasakýsiu, kàd ir̃ màno vakariẽnę atnèštų čià.	Pasakysiu, kad ir mano vakarienę atneštų čia.	I'll have them bring my supper up here too.
Bèt įspė́ju, jéi tù apsigalvósi, užrakìnsiu sàvo durìs.	Bet įspėju, jei tu apsigalvosi, užrakinsiu savo duris.	But I warn you, in case you change your mind, I intend to lock my door.
Jéi norė́čiau įeitì, jokià spynà manę̃s nesulaikýtų.	Jei norėčiau įeiti, jokia spyna manęs nesulaikytų.	If I wanted to come in, no lock could keep me out.
Galvójau apiẽ skìrtumą tar̃p tavę̃s ir̃...	Galvojau apie skirtumą tarp tavęs ir...	I was just thinking of the difference between you and...
Kodė̃l tùrim vežtì vaĩką, kaĩ tùrime tarnų̃...	Kodėl turim vežti vaiką, kai turime tarnų...	Why we have to wheel a baby when we have servants...
Jéi pagalvótum apiẽ sàvo pãdėtį, nereikė́tų kvaĩlintis.	Jei pagalvotum apie savo padėtį, nereikėtų kvailintis.	If you'd thought of your position, you wouldn't have to.
Bèt mẽs palaikýsim ryšiùs sù visomìs tomìs móterimis...	Bet mes palaikysim ryšius su visomis tomis moterimis...	But as it is, we're going to cultivate every female dragon of the Old Guard...
Nèt jéi turė́sim šliaužtì priẽ kiekvienõs sẽnos katė̃s...	Net jei turėsim šliaužti prie kiekvienos senos katės...	Even if we both have to crawl on our bellies to every fat old cat...
Patèpkit chininù ir̃ jì greĩtai liaũsis čiul̃pusi.	Patepkit chininu ir ji greitai liausis čiulpusi.	Put quinine on her thumb and she'll stop sucking it quick enough.
Pažiūrė́k, kaĩp tėvẽlis pérves tàvo pònį.	Pažiūrėk, kaip tėvelis perves tavo ponį.	Watch Daddy put your pony over it, Bonnie.
Nupir̃ksiu jái mė́lyną aksomìnį jojìmo kostiùmą.	Nupirksiu jai mėlyną aksominį jojimo kostiumą.	And I'll buy her a blue velvet riding habit.
Mergáitė tùri dėvė́ti júodą vilnõnį kostiùmą.	Mergaitė turi dėvėti juodą vilnonį kostiumą.	A nice black broadcloth is what little girls wear.
Ar̃ manè tikraĩ pàkvietė į̃ tą̃ šventóvę?	Ar mane tikrai pakvietė į tą šventovę?	Am I actually being invited into the sanctuary?
Tù eĩsi į̃ pókylį, todė̃l paskubė́k.	Tu eisi į pokylį, todėl paskubėk.	Get up! You're going to that party and you'll have to hurry.
Negaliù eitì, kõl tàs nesusipratìmas nebùs išáiškintas.	Negaliu eiti, kol tas nesusipratimas nebus išaiškintas.	I can't go until this misunderstanding clears up.
Nóriu, kàd paródytum sàvo tìkrąjį véidą.	Noriu, kad parodytum savo tikrąjį veidą.	I want you to look your part tonight.
Netùrite atsisakýti stiklẽlio, nèt jéi àš čià.	Neturite atsisakyti stiklelio, net jei aš čia.	No reason you shouldn't have a nightcap, even if I am here.
Mãnai mán rū̃pi, ar̃ táu patiñka breñdis?	Manai man rūpi, ar tau patinka brendis?	Do you think I care if you like your brandy?
Galvóji, ar̃ jì taĩp pasìelgė, tìk norė́dama išlaikýti padorùmą?	Galvoji, ar ji taip pasielgė, tik norėdama išlaikyti padorumą?	You're wondering if she did it just to save face.
Mãnai, kàd jì kvailė̃, nèt jéi taĩ išgélbėjo tàvo...	Manai, kad ji kvailė, net jei tai išgelbėjo tavo...	You're thinking she's a fool for doing it, even if it saved your hide...
- Jéi dár kar̃tą pakìlsi ìš kėdė̃s...	- Jei dar kartą pakilsi iš kėdės...	- You get out of that chair once more...
Todė̃l, ištrìnsiu jį̃ ìš tàvo galvõs štaĩ taĩp.	Todėl, ištrinsiu jį iš tavo galvos štai taip.	So I'll remove him from your mind forever, this way.
Ir̃ sutráiškysiu tàvo gálvą kaĩp ríešutą.	Ir sutraiškysiu tavo galvą kaip riešutą.	And I'll smash your skull between them like a walnut.
Patráuk nuõ manę̃s rankàs, tù gìrtas kvailỹ!	Patrauk nuo manęs rankas, tu girtas kvaily!	Take your hands off me, you drunken fool!
Žinaĩ, kàd visadà žavė́jausi tàvo charãkteriu, brangióji.	Žinai, kad visada žavėjausi tavo charakteriu, brangioji.	You know, I've always admired your spirit, my dear.
Ýpač dabar̃, kaĩ tù prìremta priẽ síenos.	Ypač dabar, kai tu priremta prie sienos.	Never more than now, when you're cornered.
Gyvenaĩ purvè taĩp ilgaĩ, kàd negãli niẽko kìto suprastì.	Gyvenai purve taip ilgai, kad negali nieko kito suprasti.	You've lived in dirt so long, you can't understand anything else.
Bèt šią̃ nãktį tù manę̃s neatstùmsi.	Bet šią naktį tu manęs neatstumsi.	This is one night you're not turning me out.
Jì ver̃kė ìš malonùmo, kaĩ jìs nusišypsódavo.	Ji verkė iš malonumo, kai jis nusišypsodavo.	Oh, she wept with delight When he gave her a smile
Ir̃ virpė́jo, bijódama jõ pìkto žvil̃gsnio.	Ir virpėjo, bijodama jo pikto žvilgsnio.	And trembled with fear at his frown
Nóriu atsiprašýti ùž sàvo el̃gesį vãkar nãktį.	Noriu atsiprašyti už savo elgesį vakar naktį.	I'd like to extend my apology for my conduct of last night.
Buvaũ labaĩ gìrtas ir̃ ìšmuštas ìš vėžių̃ tàvo grõžio.	Buvau labai girtas ir išmuštas iš vėžių tavo grožio.	I was very drunk... and quite swept off my feet by your charms.
Ãčiū, bèt negaliù užtrauktì tokiõs gė́dos šeĩmai.	Ačiū, bet negaliu užtraukti tokios gėdos šeimai.	Thank you, but I wouldn't dream of disgracing the family with a divorce.
Vykstù į̃ labaĩ ìlga keliõnę į̃ Lòndoną.	Vykstu į labai ilga kelionę į Londoną.	I'm going on a very extended trip to London.
Neišsivèši màno vaĩko ìš šių̃ namų̃.	Neišsiveši mano vaiko iš šių namų.	You'll never take my child out of this house.
Jéi bū́tum výras, nusùkčiau táu ùž taĩ sprándą.	Jei būtum vyras, nusukčiau tau už tai sprandą.	If you were a man, I'd break your neck for that.
Medžiójau zuĩkį, kàd padovanóčiau táu jõ kailiùką.	Medžiojau zuikį, kad padovanočiau tau jo kailiuką.	I've been hunting for a rabbit skin to wrap my little Bonnie in.
Sakiaũ jùms, kàd nepalìktumėte vaĩko tamsojè víeno.	Sakiau jums, kad nepaliktumėte vaiko tamsoje vieno.	I told you never to leave this child alone in the dark.
Vaikaĩ dažnaĩ bìjo tamsõs, bèt taĩ praeĩna.	Vaikai dažnai bijo tamsos, bet tai praeina.	Children are often afraid of the dark, but they get over it.
Eĩk ir̃ pažiūrė́k į̃ sàvo pònį.	Eik ir pažiūrėk į savo ponį.	You go out and see your pony.
Jéi àš išblỹškusi, taĩ tàvo kaltė̃.	Jei aš išblyškusi, tai tavo kaltė.	If I'm pale, it's your fault.
Jokià móteris nenorė́tų vaĩko, nuõ tókio niẽkšo kaĩp tù.	Jokia moteris nenorėtų vaiko, nuo tokio niekšo kaip tu.	No woman would want the child of a cad like you.
Jì mán sãkė, kàd nebenóri vaikų̃.	Ji man sakė, kad nebenori vaikų.	She told me she didn't want any more.
Nežinójau apiẽ kū̃dikį, kõl jì nenugriùvo.	Nežinojau apie kūdikį, kol ji nenugriuvo.	I didn't know about this baby until she fell.
Jéi taĩ bū́tų tiesà, láukčiau amžinaĩ.	Jei tai būtų tiesa, laukčiau amžinai.	If that were true, I'd wait forever.
