[a, i, a, ė]	[a, ì, a, ė]	2
[ai, au]	[ai, aũ]	3
[ar, uo, e]	[ár, uo, e]	1
[al, y, i, e]	[ál, y, i, e]	1
[iū, ą]	[iū̃, ą]	2
[į, y, y, a]	[į, ý, y, a]	1
[ia]	[ià]	48
[er, i]	[er, ì]	6
[a, o, ų]	[a, õ, ų]	5
[au, ū]	[aũ, ū]	1
[u, iu, ė]	[u, iù, ė]	1
[a, al, o]	[a, ál, o]	22
[e, au, o, a]	[e, au, ó, a]	2
[i, i, il, y, i]	[i, i, ìl, y, i]	1
[i, au, i, au]	[i, áu, i, au]	1
[au, į]	[áu, į]	1
[a, i, in, i]	[a, ì, in, i]	1
[a, al, ą]	[a, ál, ą]	1
[am, er, a, a]	[ám, er, a, a]	2
[o, iū, io]	[ó, iū, io]	1
[a, o, in, a, i]	[a, o, ìn, a, i]	1
[ė, y, ą]	[ė́, y, ą]	2
[e, e, o]	[ẽ, e, o]	2
[u, a, ių]	[ù, a, ių]	2
[u, u, o]	[u, ù, o]	1
[e, i, en, a]	[e, i, eñ, a]	2
[u, i, a, ė]	[u, i, ã, ė]	1
[i, o, a]	[i, ó, a]	3
[o, iau, i]	[ó, iau, i]	1
[o, au]	[o, aũ]	4
[e, in, a]	[e, ìn, a]	1
[ie, i]	[ie, ì]	3
[o, i, iai]	[o, i, iaĩ]	17
[a, om]	[ã, om]	2
[a, iu]	[à, iu]	1
[u, al, y, i]	[u, al, ý, i]	1
[i, au, ė]	[i, aũ, ė]	1
[u, ar, o, i]	[u, ar, ó, i]	1
[an, o, i]	[añ, o, i]	2
[a, y, au]	[a, ý, au]	1
[e, ai]	[ẽ, ai]	12
[ė, ė]	[ė̃, ė]	16
[e, im]	[ẽ, im]	13
[en, a]	[en, à]	3
[i, ė, i, a]	[i, ė́, i, a]	4
[i, en, a]	[ì, en, a]	1
[ai, ui]	[aĩ, ui]	3
[en, en, i, a]	[en, eñ, i, a]	1
[a, au, o, i]	[a, áu, o, i]	1
[a, į]	[ã, į]	30
[am, a, y, e]	[am, a, y, è]	21
[ai, i, e]	[aĩ, i, e]	1
[ai, ė, au]	[ai, ė́, au]	1
[e, y, a]	[e, ý, a]	6
[el, ia, a, i]	[el̃, ia, a, i]	1
[įei, an, į]	[įeĩ, an, į]	1
[a, al, ė, i]	[a, ál, ė, i]	1
[a, im]	[a, im̃]	4
[a, e, o, ių]	[a, e, õ, ių]	1
[o, o]	[õ, o]	4
[au, iu, ų]	[au, iù, ų]	1
[e, ai, in, i, e]	[e, ai, ìn, i, e]	1
[o, in]	[ó, in]	1
[e, e, i, en, o]	[e, e, i, eñ, o]	1
[i, ua, i, a]	[i, uã, i, a]	2
[om, iu, e, į]	[om, iù, e, į]	6
[ū, i]	[ū̃, i]	3
[y, iu]	[ý, iu]	10
[u, i, al, i, u]	[u, i, al, i, ù]	1
[e, a, i, a]	[e, ã, i, a]	11
[iau, in, ai]	[iau, ìn, ai]	1
[al, o, o, io]	[al, o, ò, io]	2
[in, iu]	[ìn, iu]	2
[u, a, y, i, e]	[u, a, ý, i, e]	2
[a, į, i]	[a, į́, i]	5
[į, a, y, a]	[į, ã, y, a]	1
[e, a, ė]	[e, ã, ė]	7
[e, u, an, u]	[e, u, an, ù]	6
[e, a, ė, ų]	[e, a, ė́, ų]	2
[uo, o]	[úo, o]	18
[y, ū, a]	[y, ū̃, a]	3
[in, ą]	[iñ, ą]	2
[el, u, a]	[el, ù, a]	1
[a, al, i]	[a, al, ì]	1
[a, i, i, ė]	[ã, i, i, ė]	1
[a, u, i]	[ã, u, i]	1
[e, a, ie, iai]	[e, ã, ie, iai]	10
[e, e, i]	[e, e, ì]	3
[a, uo, ia]	[a, úo, ia]	4
[e, u, ū, ė]	[e, u, ū́, ė]	1
[e, ų]	[ẽ, ų]	25
[u, i, in, o]	[u, i, iñ, o]	2
[a, au, ė]	[a, áu, ė]	1
[au, a, am]	[au, á, am]	1
[i, iu, u]	[i, iu, ù]	1
[a, in, a, e]	[a, iñ, a, e]	1
[o, y, au]	[o, y, aũ]	1
[ei, a, au, i]	[ei, a, áu, i]	1
[a, an, y]	[a, an, ý]	3
[a, ei, ų]	[a, ei, ų̃]	1
[u, a, ė]	[u, ã, ė]	4
[a, au, io]	[a, áu, io]	2
[i, e, ė]	[i, ẽ, ė]	1
[o, i, ę]	[ó, i, ę]	2
[en, ė]	[én, ė]	1
[a, o, a, o, iu]	[a, o, a, ó, iu]	1
[i, i, au]	[i, i, áu]	1
[an, ė]	[añ, ė]	1
[o, o, a, i]	[ó, o, a, i]	1
[a, ę]	[a, ę̃]	37
[i, i, ai]	[i, i, aĩ]	10
[an, io]	[añ, io]	1
[e, ai, y, i]	[e, ai, ý, i]	1
[a, i, a, y]	[a, i, a, ỹ]	1
[a, y, a, i, o]	[a, y, ã, i, o]	1
[ie, ie, ą]	[ie, íe, ą]	19
[ar, ū, ą]	[ar, ū̃, ą]	1
[il, e, ė]	[il, è, ė]	4
[u, ū, i]	[u, ū́, i]	1
[u, a, iuo, i]	[u, a, iúo, i]	1
[ei, ia, e]	[eĩ, ia, e]	1
[ėl]	[ė̃l]	22
[ir, ė, o]	[ir, ė́, o]	1
[al]	[ál]	12
[ir, i, ių]	[ir̃, i, ių]	1
[on, o, iuo, i]	[on, o, iúo, i]	1
[i, ei]	[i, eĩ]	2
[ai, ai, i]	[ai, aĩ, i]	2
[il, io]	[il̃, io]	3
[o, or, o]	[ò, or, o]	1
[e, e, u, i]	[e, e, ù, i]	2
[au, ė]	[áu, ė]	10
[ei, o, y, e]	[éi, o, y, e]	2
[i, y, ė]	[i, ý, ė]	1
[o, i, i, in, a]	[o, ì, i, in, a]	4
[ir, u, ę]	[ir, ù, ę]	7
[ol]	[õl]	9
[u, ir, i]	[u, ir, ì]	2
[e, o, a, ai]	[e, ó, a, ai]	1
[io, o, i, ą]	[io, ò, i, ą]	1
[a, ė, i, e]	[a, ė́, i, e]	11
[e, a, i, e]	[e, ã, i, e]	8
[an, ū, i, o, e]	[an, ū, ì, o, e]	2
[u, i, ai, ė, e]	[u, i, ái, ė, e]	1
[a, i, ę]	[a, ì, ę]	4
[ė, i, a]	[ė, ì, a]	1
[i, en, ei]	[i, én, ei]	1
[o, y, a]	[o, y, à]	6
[au, ų]	[aũ, ų]	1
[a, e, ė]	[a, è, ė]	2
[ai, ių]	[aĩ, ių]	2
[e, a, i]	[ẽ, a, i]	9
[e, e, e]	[e, e, è]	2
[au, a, i, a]	[au, ã, i, a]	1
[a, i, ei]	[a, i, eĩ]	1
[o, a]	[o, à]	15
[a, a, iau]	[a, ã, iau]	2
[į, un, o]	[į, ùn, o]	2
[a, a, ė, e]	[a, ã, ė, e]	2
[au, io, i]	[áu, io, i]	5
[i, o, ai]	[i, õ, ai]	1
[al, ė, o]	[al, ė́, o]	7
[al, ū]	[ál, ū]	2
[i, a, io]	[ì, a, io]	4
[el, ė]	[el̃, ė]	1
[er, iau]	[er̃, iau]	1
[al, ū]	[al, ū́]	3
[im, ą]	[im̃, ą]	7
[ė, e, io]	[ė̃, e, io]	3
[o, i, e, i]	[o, ì, e, i]	1
[i, i, o, e]	[ì, i, o, e]	2
[a, el, ė]	[a, el, ė̃]	1
[o, i, i, o]	[o, ì, i, o]	5
[i, e, ėm]	[i, e, ė̃m]	1
[al, o]	[ál, o]	22
[o, i, ai]	[ó, i, ai]	7
[a, y, ia]	[a, ý, ia]	1
[o, oa, a, a, ą]	[o, oa, a, ã, ą]	3
[u, el, i]	[u, el, ì]	2
[a, ū, a]	[a, ū̃, a]	1
[u, uo, i]	[u, uo, ì]	1
[ei, ia, i]	[eĩ, ia, i]	1
[o, u, en, o]	[o, u, eñ, o]	1
[a, o, a]	[a, o, à]	7
[i, ę]	[ì, ę]	2
[e, er, ė]	[e, er̃, ė]	1
[e, ė]	[è, ė]	63
[e, i, i, ė]	[e, i, i, ė́]	2
[o, u, i]	[o, u, ì]	2
[ea, ė, o]	[ea, ė̃, o]	2
[e, er]	[e, er̃]	1
[ir, ą]	[ìr, ą]	10
[i, o, o, i, a]	[i, o, ò, i, a]	1
[ai, i, a]	[ai, ì, a]	11
[e, ė, a, io]	[e, ė́, a, io]	1
[a, an, ė]	[a, añ, ė]	5
[a, i, a, i, į]	[a, i, ã, i, į]	1
[ie, e, y, e]	[ie, ẽ, y, e]	2
[ą, u, i]	[ą, ù, i]	1
[ū, a]	[ū̃, a]	7
[in, i, ų]	[in, ì, ų]	1
[o, i, i, in, e]	[o, ì, i, in, e]	1
[e, al, io]	[ẽ, al, io]	1
[ie, o, au]	[ie, ó, au]	6
[e, ū, ų]	[e, ū, ų̃]	3
[en, ių]	[en, ių̃]	3
[e, e, a]	[e, è, a]	1
[a, y, a, a]	[a, ý, a, a]	1
[e, a, ė, o]	[e, a, ė́, o]	19
[uo, ų]	[úo, ų]	1
[e, a, e]	[ẽ, a, e]	20
[a, u, ai]	[a, u, aĩ]	1
[il, u, ą]	[il, ù, ą]	1
[a, y, o, e]	[a, ỹ, o, e]	3
[i, ai, ė]	[i, ái, ė]	1
[o, iam]	[o, iám]	2
[u, an, a]	[u, añ, a]	1
[a, i, i, iu]	[a, i, ì, iu]	1
[ir, o, i]	[ir, ó, i]	1
[i, e, ę]	[ì, e, ę]	3
[el, u]	[el, ù]	1
[a, o, ui]	[a, õ, ui]	1
[i, o, e]	[ì, o, e]	8
[on, o, o]	[òn, o, o]	1
[al, u, ia, o, iu]	[al, u, iã, o, iu]	1
[e, e, uo, a]	[e, e, úo, a]	1
[ai, in, e, i]	[ai, in, è, i]	1
[u, i, a, iau]	[u, i, a, iaũ]	1
[o, o, ą]	[ò, o, ą]	7
[a, a, ie, ė]	[a, a, íe, ė]	3
[e, i, o, i]	[e, i, ó, i]	2
[o, i, au]	[o, i, aũ]	1
[a, an, y, i]	[a, an, ý, i]	6
[a, am, i, o, e]	[a, am̃, i, o, e]	1
[am, i, a]	[am̃, i, a]	3
[o, a, ą]	[ó, a, ą]	4
[om, iu, e, iai]	[om, iù, e, iai]	1
[in, er, iu]	[in, er, iù]	1
[uei, i]	[uei, ì]	5
[y, ai]	[ỹ, ai]	1
[in, uo, i]	[in, uo, ì]	1
[e, a, a]	[e, a, à]	1
[u, iė, ę]	[u, iė̃, ę]	7
[uo, a, ų]	[úo, a, ų]	1
[į, y, ia]	[į, y, ià]	1
[uė, ė]	[ùė, ė]	1
[ar, i, iai]	[ar, i, iaĩ]	7
[ą, un, a]	[ą́, un, a]	2
[an, u]	[an, ù]	10
[a, ie, a, a]	[ã, ie, a, a]	1
[ei, e]	[éi, e]	4
[ar, ie, io]	[ar, iẽ, io]	1
[i, en, ė]	[i, én, ė]	1
[e, ai, an]	[e, ái, an]	1
[u, ų]	[u, ų̃]	6
[en, i, y, e]	[en, i, y, è]	2
[ę, ė]	[ę̃, ė]	1
[a, i, ai, io, i]	[a, i, ái, io, i]	1
[e, o, en, uo, i]	[e, o, en, úo, i]	1
[am, ių]	[ám, ių]	1
[ir, a, ie, i]	[ir, ã, ie, i]	3
[e, i, y, o]	[e, i, ỹ, o]	1
[a, į, u]	[a, į́, u]	7
[ė, io, a]	[ė, ió, a]	1
[e, i, o]	[e, ì, o]	22
[i, a, iuo, i]	[i, a, iúo, i]	2
[a, iū, ė, au]	[a, iū, ė́, au]	2
[al, ie, i]	[al, iẽ, i]	1
[i, i, o, ie, iu]	[i, i, o, iẽ, iu]	1
[a, a, ą]	[à, a, ą]	1
[un, u, ų]	[un, ù, ų]	1
[ą, y, o, e]	[ą́, y, o, e]	1
[i, o, iau]	[i, ó, iau]	1
[u, u, u, io]	[u, ù, u, io]	1
[iuo, i, ė, i]	[iuo, i, ė́, i]	1
[a, uo, ę]	[a, uõ, ę]	1
[y, e, i, o]	[y, ẽ, i, o]	17
[u, an, i]	[u, an, ì]	1
[au, ė, ė]	[aũ, ė, ė]	1
[e, ą]	[ẽ, ą]	23
[a, i, i, o, e]	[a, ì, i, o, e]	3
[ū, i, in, ui]	[ū́, i, in, ui]	1
[au, y, ė]	[au, ý, ė]	2
[e, ą]	[e, ą̃]	1
[a, al]	[a, al̃]	17
[an, i, a, i]	[an, ì, a, i]	1
[en, i, o, e]	[én, i, o, e]	2
[ei, iu]	[ei, iù]	1
[a, ai, ę]	[a, ái, ę]	18
[ie, u, u]	[ie, u, ù]	1
[y, en, a, au]	[y, én, a, au]	1
[eį, a, ė]	[eį̃, a, ė]	1
[u, ą]	[ù, ą]	6
[ar, a]	[ar̃, a]	12
[a, e, iau, i]	[a, e, iáu, i]	1
[ai, ė]	[aĩ, ė]	6
[e, ie, o]	[e, íe, o]	1
[ie, om]	[ie, óm]	2
[a, iuo, iu]	[a, iúo, iu]	1
[e, a, ai, o]	[e, à, ai, o]	1
[į, y, io]	[į́, y, io]	1
[an, ū, a, al, ė, e]	[an, ū, a, al̃, ė, e]	1
[am, a, a, o, e]	[am, a, ã, o, e]	1
[e, a, y, en, ų]	[e, a, y, én, ų]	1
[a, ei, iu]	[a, ei, iù]	1
[un, a]	[uñ, a]	1
[ei, ų]	[ei, ų̃]	1
[u, en, a]	[ù, en, a]	1
[i, ą, in, i]	[i, ą̃, in, i]	1
[a, a, y, a, a]	[a, a, ý, a, a]	2
[au, o, i, ui]	[au, ó, i, ui]	1
[e, ia]	[ẽ, ia]	17
[u, ė, i, e]	[u, ė́, i, e]	3
[a, iai]	[ã, iai]	1
[a, en, ą]	[ã, en, ą]	2
[e, a, au, ę]	[e, a, aũ, ę]	1
[a, a, y, i, e]	[a, a, ý, i, e]	1
[a, a, ia, au]	[a, a, ia, aũ]	1
[ei, i]	[éi, i]	2
[a, y, ę]	[a, ỹ, ę]	1
[a, u, i, ė]	[a, ù, i, ė]	1
[au, e, į]	[au, è, į]	1
[e, i, a]	[è, i, a]	1
[an, y]	[an, ý]	1
[al, i, a, e]	[ál, i, a, e]	1
[a, y, iu]	[a, ỹ, iu]	1
[a, im, a]	[à, im, a]	1
[au, a, am]	[au, a, ám]	1
[u, o, in, a]	[u, õ, in, a]	1
[i, a, o, e]	[i, ã, o, e]	1
[į, a, o, o, i]	[į, ã, o, o, i]	1
[u, a, ia, o]	[u, a, iã, o]	2
[ie, i, ą]	[ie, ì, ą]	1
[į, y, u]	[į, y, ù]	4
[e, e, i]	[e, è, i]	5
[i, a, i]	[ì, a, i]	10
[a, el]	[a, él]	4
[e, er]	[e, ér]	1
[i, a, iau]	[ì, a, iau]	1
[a, au, i, ia, e]	[a, au, ì, ia, e]	1
[i, i, u]	[ì, i, u]	13
[a, iel, iau]	[a, iel̃, iau]	1
[im, ą, a]	[im, ą́, a]	1
[ė, o]	[ė́, o]	9
[i, i, u]	[i, i, ù]	6
[u, i, ū, i, ę]	[u, i, ū́, i, ę]	1
[oo, o, i, o]	[oo, ò, i, o]	3
[ė, a]	[ė, à]	76
[al, ė, au, i]	[al, ė́, au, i]	1
[ū, e, ių]	[ū̃, e, ių]	2
[ur, i, a]	[ur̃, i, a]	2
[a, i, in, i]	[a, i, iñ, i]	1
[e, i, ei]	[e, i, éi]	1
[a, au, ia]	[a, au, ià]	1
[au, y, i]	[au, ý, i]	4
[i, o, iu, i]	[ì, o, iu, i]	1
[a, iam]	[a, iam̃]	1
[a, a, iu]	[a, ã, iu]	3
[i, er, i]	[i, er, ì]	2
[u, i, er, i, e, e]	[u, i, er, i, e, è]	1
[e, ir, i]	[e, ir, ì]	1
[uė, ai]	[uė, aĩ]	1
[a, a, ai]	[a, ã, ai]	4
[ai, ei]	[ái, ei]	2
[a, ei, i, a]	[a, éi, i, a]	1
[u, i, ir, i, e]	[u, i, ir, i, è]	1
[ar, a]	[ár, a]	9
[ai, i, in, ui]	[aĩ, i, in, ui]	1
[a, ė, u, e]	[a, ė́, u, e]	3
[u, i, ei, o]	[u, i, éi, o]	1
[e, ė, io, i, e]	[e, ė, ió, i, e]	1
[ie, am]	[iẽ, am]	3
[i, i, e, u]	[i, ì, e, u]	2
[e, a]	[ẽ, a]	33
[e, a, ei, ia]	[e, a, éi, ia]	1
[i, a, iai]	[i, a, iaĩ]	1
[am, a]	[am̃, a]	9
[ė, in, a]	[ė, ìn, a]	2
[un, ė, i]	[ùn, ė, i]	3
[a, u, u, o]	[a, u, ù, o]	1
[ai, ų]	[ai, ų̃]	17
[o, y, ai]	[o, ỹ, ai]	2
[uei, i, e]	[ueĩ, i, e]	1
[ie, u, a]	[ie, u, à]	3
[o, ėm]	[o, ė́m]	2
[ei, a, a, o]	[ei, a, ã, o]	1
[i, y, ų]	[i, ỹ, ų]	1
[i, y, o]	[i, ỹ, o]	3
[an, a, ie, į]	[an, ã, ie, į]	1
[al, ė]	[al, ė̃]	1
[o, e, ė]	[o, ẽ, ė]	1
[e, u, ė, um]	[e, u, ė́, um]	4
[a, an, a]	[ã, an, a]	11
[a, ei, i, e]	[a, éi, i, e]	1
[e, y, e, ių]	[e, y, e, ių̃]	3
[o, i, ė]	[õ, i, ė]	1
[al, o, a, a]	[al, ó, a, a]	1
[ie, in, e, ė]	[ie, iñ, e, ė]	3
[e, en]	[e, én]	1
[e, i, iu]	[è, i, iu]	1
[au, i, o]	[au, ì, o]	1
[iai]	[iaĩ]	1
[ea, o, o]	[ea, ó, o]	1
[au, e, i]	[au, è, i]	3
[a, iil, au]	[a, iìl, au]	1
[er, ių]	[er, ių̃]	1
[į, au]	[į, aũ]	1
[u, ė, ų]	[u, ė́, ų]	9
[o]	[ó]	30
[i, i, i, ę]	[i, i, ì, ę]	4
[e, i, au, o, i]	[e, i, aũ, o, i]	1
[au, in, a]	[au, ìn, a]	4
[ir, ė]	[ìr, ė]	1
[au, o, u, o]	[au, o, ù, o]	2
[e, i, ai]	[e, i, aĩ]	6
[e, i, o, e]	[e, ì, o, e]	1
[ir, ę]	[ir̃, ę]	1
[a, į, a, e]	[a, į́, a, e]	1
[un, e, i, i]	[uñ, e, i, i]	2
[a, e, an, a]	[a, e, án, a]	1
[an, iui]	[añ, iui]	1
[el, e]	[él, e]	1
[e, au, o]	[e, aũ, o]	3
[ė, į]	[ė̃, į]	8
[ar, e]	[ár, e]	4
[u, im, o]	[u, im̃, o]	1
[i, a, ė, o]	[i, a, ė́, o]	1
[ur, i, o, e]	[ur̃, i, o, e]	3
[a, ė, ų]	[a, ė́, ų]	4
[uė, ę]	[uė̃, ę]	1
[am, iai]	[am̃, iai]	1
[au, ė, e]	[áu, ė, e]	1
[a, au, in, i]	[a, aũ, in, i]	1
[u, i, ai, io, ę]	[u, i, ái, io, ę]	1
[in, a, a, i]	[iñ, a, a, i]	1
[u, im]	[u, ìm]	1
[a, i, ų]	[a, i, ų̃]	1
[u, i, o, i, e]	[u, i, ó, i, e]	1
[e, ū, y]	[e, ū, ý]	1
[e, er, ė]	[è, er, ė]	1
[o, ią]	[ó, ią]	8
[a, e, u]	[à, e, u]	2
[e, iau]	[e, iaũ]	6
[ie, au]	[ie, aũ]	2
[ai, e, ė, e]	[ai, ẽ, ė, e]	2
[a, ai, ei]	[a, ái, ei]	1
[e, ei, ia]	[e, éi, ia]	3
[į, y]	[į̃, y]	1
[ar, a, i, ą]	[ar, a, ì, ą]	1
[a, io, a, i, iuo, e]	[a, io, ã, i, iuo, e]	1
[a, o, i, o, e]	[a, ò, i, o, e]	6
[uo, e, ą]	[úo, e, ą]	1
[i, o, o, e, i, e]	[i, o, o, è, i, e]	1
[ai, uo, o, a]	[ai, úo, o, a]	3
[er, ai, ų]	[ér, ai, ų]	3
[e, a, ei, i, e]	[e, a, éi, i, e]	1
[an]	[añ]	92
[u, i, o, au]	[u, i, ó, au]	1
[a, ū, a]	[a, ū, à]	2
[ie, in, ai]	[íe, in, ai]	1
[ir, a, ie, io]	[ir, ã, ie, io]	2
[o, i, a]	[o, i, à]	1
[i, ų]	[i, ų̃]	9
[in, e, e, ą]	[in, e, è, ą]	1
[u, u, u, i]	[u, ù, u, i]	1
[iu, o]	[iù, o]	1
[o, i, i, ą]	[o, ì, i, ą]	2
[e, ia, e]	[ẽ, ia, e]	2
[ur, a]	[ur̃, a]	1
[e, e, a, i, i, i]	[e, e, a, ì, i, i]	1
[a, ū, a, iai]	[a, ū, a, iaĩ]	1
[i, u, uo, i]	[i, u, úo, i]	1
[in, or, a, i, o]	[in, or, ã, i, o]	4
[eu, a, o]	[eù, a, o]	1
[u, a, iau]	[u, a, iaũ]	1
[a, e, o, ą]	[a, e, ò, ą]	1
[a, i, į]	[a, ì, į]	3
[au, ie, o]	[au, íe, o]	1
[au, o, u, u]	[au, o, u, ù]	1
[o, e, a, o]	[o, e, ã, o]	1
[i, io, ai]	[i, iò, ai]	1
[or, a]	[òr, a]	7
[y, i, iu]	[y, i, iù]	1
[o, i, in, u]	[ó, i, in, u]	1
[am, i]	[am̃, i]	1
[i, o, e]	[i, o, è]	3
[o, e, e]	[o, e, è]	1
[a, a, ų]	[a, a, ų̃]	3
[er, a, o]	[ér, a, o]	1
[a, iū, y, u]	[a, iū́, y, u]	3
[u, au, in, a]	[u, au, ìn, a]	1
[io]	[iõ]	29
[e, a, iu]	[e, a, iù]	36
[a, ū, ą]	[a, ū̃, ą]	2
[y, a, ą]	[y, ã, ą]	1
[an, e, y, e]	[an, e, ý, e]	1
[u, ė, in, a]	[u, ė, ìn, a]	1
[o, en, i, a]	[o, eñ, i, a]	1
[i, o, iu]	[i, ó, iu]	1
[ei, u]	[éi, u]	14
[u, al, ė]	[u, ál, ė]	7
[e, u, e]	[e, u, è]	1
[y, i, i]	[y, ì, i]	1
[a, e, i, ių]	[a, e, ì, ių]	1
[au, io]	[aũ, io]	4
[a, ai]	[ã, ai]	20
[e, o, ą]	[e, o, ą̃]	1
[au, ė, e, į]	[au, ė́, e, į]	1
[ie, uo, i, o]	[ie, úo, i, o]	1
[ar, ie, iai]	[ar, iẽ, iai]	1
[u, i, y, o, o]	[u, i, y, ó, o]	1
[ie]	[iẽ]	177
[a, ų]	[a, ų̃]	17
[e, ū, i, a]	[e, ū, ì, a]	1
[i, į]	[ì, į]	3
[į, ei, i]	[į, ei, ì]	2
[ū, ą]	[ū̃, ą]	1
[u, ė, o]	[u, ė́, o]	21
[uė, o, e]	[uė̃, o, e]	1
[im, a]	[im̃, a]	1
[iu, ą]	[iù, ą]	4
[o, a, o]	[o, a, õ]	1
[e, y, a]	[e, y, à]	1
[er]	[er̃]	64
[e, io, u]	[e, io, ù]	1
[u, ie, į]	[ù, ie, į]	5
[u, o, ė]	[u, o, ė̃]	1
[u, ai, io, au]	[u, ái, io, au]	2
[į, ė, a]	[į̃, ė, a]	1
[a, ei, o]	[a, ei, õ]	1
[e, en, ia]	[e, eñ, ia]	5
[en, i, a]	[en, ì, a]	2
[au, u, u]	[au, u, ù]	1
[iū, ė, o]	[iū, ė́, o]	2
[o, ė, u, ė, e]	[o, ė́, u, ė, e]	1
[ei, o]	[ei, õ]	6
[a, ia, o, iau]	[a, iã, o, iau]	1
[u, u, i]	[ù, u, i]	2
[e, er, i, a]	[e, er̃, i, a]	1
[ių]	[ių̃]	5
[a, uo, ė, e]	[à, uo, ė, e]	1
[i, o, i]	[i, o, ì]	10
[a, a, u, a]	[a, a, ù, a]	1
[el, ė, i]	[él, ė, i]	1
[e, ą, i, in, a]	[e, ą, i, ìn, a]	1
[u, ė]	[ù, ė]	11
[o, ė, um]	[o, ė́, um]	8
[e, u, i]	[e, u, ì]	1
[a, a, i, o, e]	[a, ã, i, o, e]	1
[ar, a, o, e]	[ar, ã, o, e]	1
[ei, in, u, a]	[ei, in, ù, a]	1
[on, o, ę]	[on, ò, ę]	1
[a, ū, a, u]	[a, ū, a, ù]	1
[e, a, in, a]	[e, a, iñ, a]	12
[i, o, an, o]	[i, o, añ, o]	1
[a, i, io]	[a, ì, io]	1
[y, a, in, ą]	[y, a, ìn, ą]	1
[a, i, y, i]	[a, i, ý, i]	1
[u, o, i]	[u, o, ì]	7
[ai, o, a]	[aĩ, o, a]	1
[ė, in, u, ą]	[ė, in, ù, ą]	1
[au, i, ą]	[au, ì, ą]	1
[u, i, in, u]	[u, i, in, ù]	1
[er, iu, a]	[er, iù, a]	14
[ė, a, e]	[ė́, a, e]	1
[a, ai, iuo]	[a, ai, iúo]	1
[au, o, u, ą]	[au, o, ù, ą]	5
[a, ia]	[a, ià]	11
[į, i, ai, uo, i]	[į, i, ai, úo, i]	3
[i, a, y]	[i, a, ý]	1
[o, ė]	[o, ė̃]	1
[en, e, io]	[en, ẽ, io]	1
[o, y, a]	[o, ý, a]	3
[a, ei, ą]	[ã, ei, ą]	2
[e, a, ie, iu]	[e, ã, ie, iu]	1
[o, an, ą]	[o, án, ą]	1
[im, or, uo, a]	[im, or, úo, a]	1
[o, a, o, i]	[o, a, o, ì]	1
[o, e, į]	[ò, e, į]	1
[ai, u]	[ai, ù]	18
[u, ū, iau]	[u, ū́, iau]	1
[ar, ui]	[ar̃, ui]	1
[e, ei, iu]	[e, éi, iu]	1
[an, ū, ų]	[an, ū̃, ų]	7
[u, i, a, i, o, e]	[u, i, a, ì, o, e]	1
[ei, e]	[ei, è]	1
[e, u, ia]	[ẽ, u, ia]	4
[ė, i, ą]	[ė, ì, ą]	3
[am, o, e]	[am, o, è]	3
[i, ą, e]	[ì, ą, e]	1
[ir, ū, ė]	[ir, ū́, ė]	1
[a, y, ė, o]	[a, y, ė́, o]	1
[ar, uo, u, e]	[ar, uo, u, è]	1
[o, e, ų]	[ó, e, ų]	3
[e, ė, i]	[e, ė̃, i]	1
[o, i, o]	[o, ì, o]	1
[o, i, o]	[o, i, ò]	1
[uo, o, iu]	[úo, o, iu]	3
[e, o, ė]	[e, ò, ė]	1
[į, o, i]	[į, o, ì]	2
[ir, į]	[ìr, į]	3
[e, e, o, a]	[e, e, ò, a]	6
[u, en, u]	[u, en, ù]	1
[u, au, y, a]	[u, au, ý, a]	1
[a, iu, ą]	[a, iù, ą]	3
[a, e, a]	[à, e, a]	7
[u, u, į]	[u, ù, į]	20
[į, ar, ių]	[į́, ar, ių]	1
[u, e, o]	[u, ẽ, o]	6
[ie, ie, a]	[ie, íe, a]	7
[a, a, į]	[ã, a, į]	1
[į, ė, i, o]	[į, ė, ì, o]	1
[e, u]	[e, ù]	129
[ar, ą]	[ar̃, ą]	46
[o, ė]	[õ, ė]	1
[iam]	[iám]	1
[au, i, y]	[au, i, ỹ]	7
[au, ių]	[aũ, ių]	1
[a, o]	[a, ó]	1
[al, a, i]	[al̃, a, i]	1
[u, i, a, in, i]	[u, i, a, ìn, i]	2
[er, au, ė]	[ér, au, ė]	1
[uo, e]	[uo, è]	3
[ar, a, a, į]	[ar, ã, a, į]	2
[iau, i, į]	[iau, ì, į]	1
[o, i, i, in, ai]	[o, ì, i, in, ai]	1
[u, e, iu]	[ù, e, iu]	2
[iu, ė, ių]	[iu, ė̃, ių]	1
[al, a, a]	[al, a, à]	1
[u, a, io]	[ù, a, io]	1
[u, į]	[ù, į]	14
[i, io, e, a]	[i, io, e, à]	2
[u, o]	[u, õ]	1
[er, a]	[er̃, a]	9
[au, u, o]	[au, ù, o]	1
[a, i, an, ė]	[a, i, añ, ė]	1
[a, i, ei, i, i, ai]	[a, i, éi, i, i, ai]	1
[au, i, y, e]	[au, i, y, è]	1
[im, a, ie, į]	[im, ã, ie, į]	2
[e, e, i, o, iau]	[e, e, ì, o, iau]	4
[a, i, i, o]	[a, i, ì, o]	1
[a, i, e, i]	[a, i, è, i]	5
[u, a, y]	[u, a, ý]	3
[on, er, ą]	[on, er̃, ą]	2
[ar, a, i, ui]	[ar, a, ì, ui]	1
[au, o, o, i, į]	[au, o, o, ì, į]	22
[a, y]	[a, ỹ]	8
[a, o, ė]	[a, õ, ė]	5
[i, o, a]	[i, õ, a]	1
