Àš turiù draũgą, kurìs gyvẽna Vokietìjoje. Jõ var̃das Tòmas. Pažį́sti jį̃?	Aš turiu draugą, kuris gyvena Vokietijoje. Jo vardas Tomas. Pažįsti jį?	I have a friend who lives in Germany. His name is Tom. Do you know him?	Vokietijoje	6	Vokietija	Npfslng
Gyvẽnime ỹra svarbesnių̃ dalỹkų.	Gyvenime yra svarbesnių dalykų.	There are more important things in life.	Gyvenime	0	gyvenimas	Ncmsln-
Jì aplañkė sàvo výrą kalė́jime.	Ji aplankė savo vyrą kalėjime.	She visited her husband in prison.	kalėjime	4	kalėjimas	Ncmsln-
Jìs užáugo mažamè miestẽlyje.	Jis užaugo mažame miestelyje.	He grew up in a small town.	miestelyje	3	miestelis	Ncmsln-
Jì užáugo mažamè miestẽlyje.	Ji užaugo mažame miestelyje.	She grew up in a small town.	miestelyje	3	miestelis	Ncmsln-
Ką̃ jìs rãšo laiškè?	Ką jis rašo laiške?	What does he say in his letter?	laiške	3	laiškas	Ncmsln-
Kálno viršū́nėje bùvo bókštas.	Kalno viršūnėje buvo bokštas.	There was a tower on the top of the mountain.	viršūnėje	1	viršūnė	Ncfsln-
Maĩstas ỹra pigùs Vokietìjoje.	Maistas yra pigus Vokietijoje.	Food is cheap in Germany.	Vokietijoje	3	Vokietija	Npfslng
Mėnùlyje nėrà óro.	Mėnulyje nėra oro.	There's no air on the moon.	Mėnulyje	0	mėnulis	Ncmsln-
Niujòrke ỹra daũg japònų restorãnų.	Niujorke yra daug japonų restoranų.	There are many Japanese restaurants in New York.	Niujorke	0	Niujorkas	Npmslng
Pláukioti šiojè ùpėje ỹra pavojìnga.	Plaukioti šioje upėje yra pavojinga.	It's dangerous to swim in this river.	upėje	2	upė	Ncfsln-
Šiamè pasáulyje ỹra dalỹkų kuriẽ tiesióg negãli būtì išreikštì žõdžiais.	Šiame pasaulyje yra dalykų kurie tiesiog negali būti išreikšti žodžiais.	There are things in this world which simply cannot be expressed in the form of words.	pasaulyje	1	pasaulis	Ncmsln-
Šiojè ùpėje pláukioti ỹra pavojìnga.	Šioje upėje plaukioti yra pavojinga.	That river is dangerous to swim in.	upėje	1	upė	Ncfsln-
Šìs automobìlis bùvo pagamìntas Japònijoje.	Šis automobilis buvo pagamintas Japonijoje.	This car was made in Japan.	Japonijoje	4	Japonija	Npfslng
Šiuõ metù Tòmas móko ánglų kalbõs Japònijoje.	Šiuo metu Tomas moko anglų kalbos Japonijoje.	Tom currently teaches English in Japan.	Japonijoje	6	Japonija	Npfslng
Taĩ ỹra aukščiáusias bókštas Japònijoje.	Tai yra aukščiausias bokštas Japonijoje.	This is the tallest tower in Japan.	Japonijoje	4	Japonija	Npfslng
Táu ỹra pavojìnga pláukioti šiojè ùpėje.	Tau yra pavojinga plaukioti šioje upėje.	It is dangerous for you to swim in this river.	upėje	5	upė	Ncfsln-
Àš gimiaũ Rùsijoje.	Aš gimiau Rusijoje.	I was born in Russia.	Rusijoje	2	Rusija	Npfslng
Àš negaliù pakabìnti pavéikslo sàvo biurè. Taĩ ỹra draudžiamà.	Aš negaliu pakabinti paveikslo savo biure. Tai yra draudžiama.	I cannot hang a picture in my office. It's forbidden.	biure	5	biuras	Ncmsln-
Jì dãro pačiùs geriáusius sumuštiniùs pasáulyje.	Ji daro pačius geriausius sumuštinius pasaulyje.	She makes the best sandwiches in the world.	pasaulyje	5	pasaulis	Ncmsln-
Kárvės ỹra fer̃moje.	Karvės yra fermoje.	The cows are on the farm.	fermoje	2	ferma	Ncfsln-
Màno dė̃dė bùvo vieniñtelis sùžeistas avãrijoje.	Mano dėdė buvo vienintelis sužeistas avarijoje.	My uncle was the only person injured in the car accident.	avarijoje	5	avarija	Ncfsln-
Mèksika ỹra valstýbė Šiáurės Amèrikoje.	Meksika yra valstybė Šiaurės Amerikoje.	Mexico is a country in North America.	Amerikoje	4	Amerika	Npfslng
Põ dvejų̃ minùčių mū́sų automobìlyje baĩgėsi degalaĩ.	Po dvejų minučių mūsų automobilyje baigėsi degalai.	Our car ran out of gas after two minutes.	automobilyje	4	automobilis	Ncmsln-
Šuõ gùli añt sòfos, õ àš guliù lóvoj.	Šuo guli ant sofos, o aš guliu lovoj.	The dog is lying on the sofa and I'm lying in bed.	lovoj	8	lova	Ncfsln-
Taĩ jì dìrba šiamè fabrikè, ar̃ nè?	Tai ji dirba šiame fabrike, ar ne?	So she works at this factory, does she?	fabrike	4	fabrikas	Ncmsln-
Ar̃ kadà nórs buvaĩ ùžsienyje?	Ar kada nors buvai užsienyje?	Have you been abroad?	buvai	3	užsienis	Ncmsln-
Àš dìrbau šitojè gamỹkloje.	Aš dirbau šitoje gamykloje.	I worked in this factory.	gamykloje	3	gamykla	Ncfsln-
Àš girdė́jau kàd jõ tė́vas ỹra ùžsienyje.	Aš girdėjau kad jo tėvas yra užsienyje.	I hear that his father is abroad.	užsienyje	6	užsienis	Ncmsln-
Àš pažiūrė́jau į̃ savè véidrodyje ir̃ mán nepatìko taĩ, ką̃ pamačiaũ.	Aš pažiūrėjau į save veidrodyje ir man nepatiko tai, ką pamačiau.	I looked at myself in the mirror and I didn't like what I saw.	veidrodyje	4	veidrodis	Ncmsln-
Dangujè švỹti daugýbė žvaigždžių̃.	Danguje švyti daugybė žvaigždžių.	Many stars shine in the heavens.	Danguje	0	dangus	Ncmsln-
Jiẽ gyvẽna naujamè namè priẽ párko.	Jie gyvena naujame name prie parko.	They live in a new house near the park.	name	3	namas	Ncmsln-
Jìs bùvo Ìndijoje.	Jis buvo Indijoje.	He has been to India.	Indijoje	2	Indija	Npfslng
Jìs mán pažadė́jo kàd jìs bùs atsargèsnis ateityjè.	Jis man pažadėjo kad jis bus atsargesnis ateityje.	He promised me that he would be more careful in the future.	ateityje	7	ateitis	Ncfsln-
Jìs papãsakojo vaikáms apiẽ sàvo núotykius Ãfrikoje.	Jis papasakojo vaikams apie savo nuotykius Afrikoje.	He told the children about his adventures in Africa.	Afrikoje	6	Afrika	Npfslng
Màno tė́vas niekadà nebùvo ùžsienyje.	Mano tėvas niekada nebuvo užsienyje.	My father has never been abroad.	užsienyje	4	užsienis	Ncmsln-
Mèksikos sóstinė ỹra didžiáusias miẽstas Lotỹnų Amèrikoje.	Meksikos sostinė yra didžiausias miestas Lotynų Amerikoje.	The capital of Mexico is the largest city in Latin America.	Amerikoje	6	Amerika	Npfslng
Mėnùlyje nėrà atmosfèros.	Mėnulyje nėra atmosferos.	The moon has no atmosphere.	Mėnulyje	0	mėnulis	Ncmsln-
Pažiūrė́k į̃ savè véidrodyje.	Pažiūrėk į save veidrodyje.	Look at yourself in the mirror.	veidrodyje	3	veidrodis	Ncmsln-
Vãkar rytè stipriaĩ lìjo.	Vakar ryte stipriai lijo.	It rained hard yesterday morning.	ryte	1	rytas	Ncmsln-
Vãkar vìsą diẽną gulė́jau lóvoje.	Vakar visą dieną gulėjau lovoje.	I was in bed all day long yesterday.	lovoje	4	lova	Ncfsln-
Jìs augìno bùlves sàvo sodè.	Jis augino bulves savo sode.	He grew potatoes in his garden.	sode	4	sodas	Ncmsln-
Jūreĩvis daugiáusia laĩko praléidžia jū́roje.	Jūreivis daugiausia laiko praleidžia jūroje.	A sailor is at sea much of the time.	jūroje	4	jūra	Ncfsln-
Jūreĩvis daũg laĩko praléidžia jū́roje.	Jūreivis daug laiko praleidžia jūroje.	A sailor is at sea much of the time.	jūroje	4	jūra	Ncfsln-
Kaĩ jiẽ ỹra pavõjuje, jiẽ pabė́ga.	Kai jie yra pavojuje, jie pabėga.	When they are in danger, they run away.	pavojuje	3	pavojus	Ncmsln-
Kitamè gãtvės galè ỹra vaikų̃ daržẽlis.	Kitame gatvės gale yra vaikų darželis.	There is a kindergarten at the other end of the street.	gale	2	galas	Ncmsln-
Laikýk pìnigus saugiojè viẽtoje.	Laikyk pinigus saugioje vietoje.	Keep the money in a safe place.	vietoje	3	vieta	Ncfsln-
Mẽs ilgaĩ láukėm párke.	Mes ilgai laukėm parke.	We waited in the park for a long time.	parke	3	parkas	Ncmsln-
Pagal̃ reñtgeno núotrauką, vìskas ỹra tvarkojè.	Pagal rentgeno nuotrauką, viskas yra tvarkoje.	According to the X-ray, everything is all right.	tvarkoje	6	tvarka	Ncfsln-
Pažiūrė́kime kàs dẽdasi šiojè didelėjè šalyjè.	Pažiūrėkime kas dedasi šioje didelėje šalyje.	Let's see what's happening in this big country.	šalyje	5	šalis	Ncfsln-
Pradė́jo smar̃kiai lỹti. Dė̃l tõ mẽs žaĩdėme vidujè.	Pradėjo smarkiai lyti. Dėl to mes žaidėme viduje.	It started raining hard. Because of that, we played inside.	viduje	8	vidus	Ncmsln-
Rùsija ỹra patì didžiáusia šalìs pasáulyje, õ Vatikãnas ỹra patì mažiáusia šalìs pasáulyje.	Rusija yra pati didžiausia šalis pasaulyje, o Vatikanas yra pati mažiausia šalis pasaulyje.	Russia is the biggest state in the world, and The Vatican is the smallest state in the world.	pasaulyje	5	pasaulis	Ncmsln-
Rùsija ỹra patì didžiáusia šalìs pasáulyje, õ Vatikãnas ỹra patì mažiáusia šalìs pasáulyje.	Rusija yra pati didžiausia šalis pasaulyje, o Vatikanas yra pati mažiausia šalis pasaulyje.	Russia is the biggest state in the world, and The Vatican is the smallest state in the world.	pasaulyje	13	pasaulis	Ncmsln-
Sánkryžoje pasùk į̃ dẽšinę.	Sankryžoje pasuk į dešinę.	Turn right at the crossroad.	Sankryžoje	0	sankryža	Ncfsln-
Vanduõ blìzga sáulėje.	Vanduo blizga saulėje.	Water glitters in the sunlight.	saulėje	2	saulė	Ncfsln-
Àš gimiaũ Asmãroje.	Aš gimiau Asmaroje.	I was born in Asmara.	Asmaroje	2	Asmara	Npfslng
Àš nóriu gyvénti Brazìlijoje.	Aš noriu gyventi Brazilijoje.	I want to live in Brazil.	Brazilijoje	3	Brazilija	Npfslng
Àš sutikaĩ Mèrę ir̃ Džòną kaĩ buvaũ Lòndone.	Aš sutikai Merę ir Džoną kai buvau Londone.	I met Mary and John when in London.	Londone	7	Londonas	Npmslng
Àš visadà tą̃ nešióju sàvo kišẽnėje.	Aš visada tą nešioju savo kišenėje.	I always carry it in my pocket.	kišenėje	5	kišenė	Ncfsln-
Berniùkas tùri óbuolį kišẽnėje.	Berniukas turi obuolį kišenėje.	The boy has an apple in his pocket.	kišenėje	3	kišenė	Ncfsln-
Jì nemė́go gyvẽnimo miestè.	Ji nemėgo gyvenimo mieste.	She didn't like city life.	mieste	3	miestas	Ncmsln-
Jì palìko sàvo skė̃tį traukinyjè.	Ji paliko savo skėtį traukinyje.	She left her umbrella in the train.	traukinyje	4	traukinys	Ncmsln-
Kadángi jìs jaũtėsi ligótas, jìs lìko lóvoje.	Kadangi jis jautėsi ligotas, jis liko lovoje.	Since he was feeling sick, he stayed in bed.	lovoje	7	lova	Ncfsln-
Mẽs válgome pùsryčius virtùvėje.	Mes valgome pusryčius virtuvėje.	We have breakfast in the kitchen.	virtuvėje	3	virtuvė	Ncfsln-
Šì mãža mergáitė gyvẽna Brazìlijoje.	Ši maža mergaitė gyvena Brazilijoje.	This little girl lives in Brazil.	Brazilijoje	4	Brazilija	Npfslng
Dìrbu ambasãdoje.	Dirbu ambasadoje.	I work at the embassy.	ambasadoje	1	ambasada	Ncfsln-
Ką̃ jū̃s darýtumėte, jéi bū́tumėte jõ viẽtoje?	Ką jūs darytumėte, jei būtumėte jo vietoje?	What would you do in his position?	vietoje	7	vieta	Ncfsln-
Kàs tàs asmuõ sė́dintis kitamè stãlo galè?	Kas tas asmuo sėdintis kitame stalo gale?	Who's the person sitting at the other end of the table?	gale	6	galas	Ncmsln-
Mán nesinóri dirbtì; gál viẽtoj tõ nueĩkime į̃ kìną?	Man nesinori dirbti; gal vietoj to nueikime į kiną?	I don't feel like working; what about going to a cinema instead?	vietoj	5	vieta	Ncfsln-
Mẽs gyvẽname taikojè.	Mes gyvename taikoje.	We live in peace.	taikoje	2	taika	Ncfsln-
Mókytojas ir̃ mokiniaĩ ỹra pavéikslų galèrijoje.	Mokytojas ir mokiniai yra paveikslų galerijoje.	The teacher and the students are at the art museum.	galerijoje	5	galerija	Ncfsln-
Pasáulyje daũg žmonių̃ skùndžiasi kàd jiẽ netùri laĩko skaitýti.	Pasaulyje daug žmonių skundžiasi kad jie neturi laiko skaityti.	Many people in the world complain that they don't have time to read.	Pasaulyje	0	pasaulis	Ncmsln-
Tòmas ir̃ Mèrė vìs dár biurè. Šiañdien jiẽ abù planúoja dirbtì ikì vėlumõs.	Tomas ir Merė vis dar biure. Šiandien jie abu planuoja dirbti iki vėlumos.	Tom and Mary are still in their offices. Both of them plan to work late today.	biure	5	biuras	Ncmsln-
Àš niekadà nesù bùvęs Tur̃kijoje.	Aš niekada nesu buvęs Turkijoje.	I have never been to Turkey.	Turkijoje	4	Turkija	Npfslng
Àš niekadà nesù bùvusi Tur̃kijoje.	Aš niekada nesu buvusi Turkijoje.	I have never been to Turkey.	Turkijoje	4	Turkija	Npfslng
Jì sténgėsi jį̃ atkalbė́ti nuõ dalyvãvimo projektè.	Ji stengėsi jį atkalbėti nuo dalyvavimo projekte.	She tried to dissuade him from participating in the project.	projekte	6	projektas	Ncmsln-
Klãsėje palìko brangių̃ fotoaparãtą.	Klasėje paliko brangių fotoaparatą.	There was an expensive camera left in the classroom.	Klasėje	0	klasė	Ncfsln-
Kur̃ Tur̃kijoje tù gyvenì?	Kur Turkijoje tu gyveni?	Where in Turkey do you live?	Turkijoje	1	Turkija	Npfslng
Miestè gyvẽnantys žmónės káimo gyvẽnimo malonùmų nežìno.	Mieste gyvenantys žmonės kaimo gyvenimo malonumų nežino.	People living in town don't know the pleasures of country life.	Mieste	0	miestas	Ncmsln-
Nerūkýk šiamè kambaryjè.	Nerūkyk šiame kambaryje.	Don't smoke in this room.	kambaryje	2	kambarys	Ncmsln-
Žmónės Brazìlijoje juõ didžiãvosi.	Žmonės Brazilijoje juo didžiavosi.	People in Brazil were proud of him.	Brazilijoje	1	Brazilija	Npfslng
Àš esù Dubãjuje.	Aš esu Dubajuje.	I'm in Dubai.	Dubajuje	2	Dubajus	Npmslng
Àš turiù daũg draugų̃ gyvẽnančių Bòstone.	Aš turiu daug draugų gyvenančių Bostone.	I have a lot of friends living in Boston.	Bostone	5	bostonas	Ncmsln-
Bijójau pasiklýsti tamsojè.	Bijojau pasiklysti tamsoje.	I was afraid of getting lost in the dark.	tamsoje	2	tamsa	Ncfsln-
Esù labaĩ laimìnga Džòrdžijoje.	Esu labai laiminga Džordžijoje.	I am very happy in Georgia.	Džordžijoje	3	Džordžija	Npfslng
Esù labaĩ laimìngas Džòrdžijoje.	Esu labai laimingas Džordžijoje.	I am very happy in Georgia.	Džordžijoje	3	Džordžija	Npfslng
Euròpoje mókslo mẽtai mokỹklose prasìdeda rugsė́jį.	Europoje mokslo metai mokyklose prasideda rugsėjį.	School starts in September in Europe.	Europoje	0	Europa	Npfslng
Gyvéndamas Amèrikoje, àš žaidžiaũ gòlfą sù sàvo draugaĩs.	Gyvendamas Amerikoje, aš žaidžiau golfą su savo draugais.	When I lived in America I played golf with my friends.	Amerikoje	1	Amerika	Npfslng
Jìs pàėmė mẽdų viẽtoj cùkraus.	Jis paėmė medų vietoj cukraus.	He took honey instead of sugar.	vietoj	3	vieta	Ncfsln-
Jì tãpo polìcininke.	Ji tapo policininke.	She became a police officer.	policininke	2	policininkas	Ncmsln-
Palìk ją̃. Jái reĩkia kelių̃ minùčių vienãtvėje.	Palik ją. Jai reikia kelių minučių vienatvėje.	Leave her. She needs a few minutes alone.	vienatvėje	7	vienatvė	Ncfsln-
Rugsė́jį Škòtijoje gãli būtì labaĩ šil̃ta.	Rugsėjį Škotijoje gali būti labai šilta.	Scotland can be very warm in September.	Škotijoje	1	Škotija	Npfslng
Sunkù užkurtì mašìną rytè, kaĩ laukè šálta.	Sunku užkurti mašiną ryte, kai lauke šalta.	It's difficult to get the car going on cold mornings.	ryte	3	rytas	Ncmsln-
Táu nereikė́tų pláukioti tamè tvenkinyjè.	Tau nereikėtų plaukioti tame tvenkinyje.	You shouldn't swim in that pond.	tvenkinyje	4	tvenkinys	Ncmsln-
Tòmas bùvo nužudýtas tamsiamè sker̃sgatvyje.	Tomas buvo nužudytas tamsiame skersgatvyje.	Tom was killed in a dark alley.	skersgatvyje	4	skersgatvis	Ncmsln-
Tù dìrbi Milanè.	Tu dirbi Milane.	You work in Milan.	Milane	2	Milanas	Npmslng
Tù mãtai menè.	Tu matai mene.	You see me.	mene	2	menas	Ncmsln-
Vìsos kãtės ỹra pìlkos tamsojè.	Visos katės yra pilkos tamsoje.	All cats are grey in the dark.	tamsoje	4	tamsa	Ncfsln-
Ar̃ žmónės ỹra tar̃si žuvýtės akvãriume?	Ar žmonės yra tarsi žuvytės akvariume?	Are humans like goldfish in a fishbowl?	akvariume	5	akvariumas	Ncmsln-
Àš esù bùvęs Kanãdoje.	Aš esu buvęs Kanadoje.	I have been to Canada.	Kanadoje	3	Kanada	Npfslng
Àš tadà buvaũ Kanãdoje.	Aš tada buvau Kanadoje.	I was in Canada then.	Kanadoje	3	Kanada	Npfslng
Àš tàvo viẽtoje pasiel̃gčiau kitaĩp.	Aš tavo vietoje pasielgčiau kitaip.	I would act differently in your place.	vietoje	2	vieta	Ncfsln-
Dė̃l tõ jìs nedalyvãvo susitikimè.	Dėl to jis nedalyvavo susitikime.	He did not attend the meeting for that reason.	susitikime	4	susitikimas	Ncmsln-
Gyvenù mažamè káime peñkiasdešimt kilomètrų nuõ Lénkijos sóstinės.	Gyvenu mažame kaime penkiasdešimt kilometrų nuo Lenkijos sostinės.	I live in a small village fifty kilometers from the Polish capital.	kaime	2	kaimas	Ncmsln-
Itãlijoje ỹra daũg senóvinių miẽstų, pãvyzdžiui Romà ir̃ Venècija.	Italijoje yra daug senovinių miestų, pavyzdžiui Roma ir Venecija.	There are many ancient cities in Italy, Rome and Venice for example.	Italijoje	0	Italija	Npfslng
Japònijoje dažnaĩ vỹksta žẽmės drebė́jimai.	Japonijoje dažnai vyksta žemės drebėjimai.	Earthquakes frequently hit Japan.	Japonijoje	0	Japonija	Npfslng
Jìs apsilañkė Prancūzìjoje trìs kartùs.	Jis apsilankė Prancūzijoje tris kartus.	He has been to France three times.	Prancūzijoje	2	Prancūzija	Npfslng
Kanãdoje mẽs miẽgame añt lóvos õ nè añt grindų̃.	Kanadoje mes miegame ant lovos o ne ant grindų.	In Canada we sleep in a bed, not on the floor.	Kanadoje	0	Kanada	Npfslng
Kiekvíeną rýtą jìs máudosi voniojè.	Kiekvieną rytą jis maudosi vonioje.	He takes a bath each morning.	vonioje	4	vonia	Ncfsln-
Laĩvas pasiródė horizònte.	Laivas pasirodė horizonte.	The ship appeared on the horizon.	horizonte	2	horizontas	Ncmsln-
Miestè ỹra kelì gerì viẽšbučiai.	Mieste yra keli geri viešbučiai.	There are a few good hotels in town.	Mieste	0	miestas	Ncmsln-
Sakinyjè ỹra klaidà.	Sakinyje yra klaida.	There is a mistake in the sentence.	Sakinyje	0	sakinys	Ncmsln-
Šiáurės ašìgalyje pingvìnų nėrà.	Šiaurės ašigalyje pingvinų nėra.	At the North Pole, there are no penguins.	ašigalyje	1	ašigalis	Ncmsln-
Šiojè ùpėje žùvys jaũ nebegyvẽna.	Šioje upėje žuvys jau nebegyvena.	Fish have ceased to live in this river.	upėje	1	upė	Ncfsln-
Tù mãtai laĩvą horizònte?	Tu matai laivą horizonte?	Do you see a ship on the horizon?	horizonte	3	horizontas	Ncmsln-
Àk! Jéi àš bū́čiau turtìnga, àš sáu nusipir̃kčiau nãmą Ispãnijoje.	Ak! Jei aš būčiau turtinga, aš sau nusipirkčiau namą Ispanijoje.	Ah! If I were rich, I'd buy myself a house in Spain.	Ispanijoje	11	Ispanija	Npfslng
Àk! Jéi àš bū́čiau turtìngas, àš sáu nusipir̃kčiau nãmą Ispãnijoje.	Ak! Jei aš būčiau turtingas, aš sau nusipirkčiau namą Ispanijoje.	Ah! If I were rich, I'd buy myself a house in Spain.	Ispanijoje	11	Ispanija	Npfslng
Galvóju kàd mẽs vìs dár ẽsame Lénkijoje!	Galvoju kad mes vis dar esame Lenkijoje!	I think we are still in Poland!	Lenkijoje	6	Lenkija	Npfslng
Jiẽ dainãvo chorè.	Jie dainavo chore.	They sang in chorus.	chore	2	choras	Ncmsln-
Jiẽ gyvẽna labaĩ gražiamè namè.	Jie gyvena labai gražiame name.	They live in a very beautiful house.	name	4	namas	Ncmsln-
Jiẽ norė́jo pasidarýti vestùvinę núotrauką sù Eĩfelio bókštu fonè.	Jie norėjo pasidaryti vestuvinę nuotrauką su Eifelio bokštu fone.	They wanted a wedding picture in front of the Eiffel Tower.	fone	8	fonas	Ncmsln-
Jõs dainãvo chorè.	Jos dainavo chore.	They sang in chorus.	chore	2	choras	Ncmsln-
Kàs šiuõ metù vỹksta Lénkijoje?	Kas šiuo metu vyksta Lenkijoje?	What's happening now in Poland?	Lenkijoje	4	Lenkija	Npfslng
Màno puodẽlyje dár ỹra šil̃tos arbãtos.	Mano puodelyje dar yra šiltos arbatos.	There's still some warm tea in my cup.	puodelyje	1	puodelis	Ncmsln-
Màno puodẽlyje niẽko nėrà.	Mano puodelyje nieko nėra.	There's nothing in my cup.	puodelyje	1	puodelis	Ncmsln-
Mažamè puodẽlyje ỹra píeno.	Mažame puodelyje yra pieno.	There's some milk in the small cup.	puodelyje	1	puodelis	Ncmsln-
Mū́sų miestè ỹra daũg párkų.	Mūsų mieste yra daug parkų.	There are many parks in our town.	mieste	1	miestas	Ncmsln-
Radaũ jõs kãtę tuščiamè kambaryjè.	Radau jos katę tuščiame kambaryje.	I found her cat in an empty room.	kambaryje	4	kambarys	Ncmsln-
Šiamè planè nėrà jokių̃ ýdų.	Šiame plane nėra jokių ydų.	This plan has no flaws.	plane	1	planas	Ncmsln-
Tòmas paskam̃bino Mèrei viẽtoj Džòno.	Tomas paskambino Merei vietoj Džono.	Tom called Mary instead of John.	vietoj	3	vieta	Ncfsln-
Tòmas ỹra didžiùliame pavõjuje.	Tomas yra didžiuliame pavojuje.	Tom is in great danger.	pavojuje	3	pavojus	Ncmsln-
Daržè ỹra gražių̃ gėlių̃.	Darže yra gražių gėlių.	There are pretty flowers in the garden.	Darže	0	daržas	Ncmsln-
Kalbė́ti rãdijuje natūraliaĩ nėrà leñgva.	Kalbėti radijuje natūraliai nėra lengva.	It is not easy to speak naturally on the radio.	radijuje	1	radijas	Ncmsln-
Kóks ỹra minimalùs atlýginimas Rùsijoje?	Koks yra minimalus atlyginimas Rusijoje?	What's the minimum salary in Russia?	Rusijoje	4	Rusija	Npfslng
Màno senẽlis bùvo nužudýtas Antrãjame pasaulìniame karè.	Mano senelis buvo nužudytas Antrajame pasauliniame kare.	My grandfather was killed in World War II.	kare	6	karas	Ncmsln-
Praléidome vìsą diẽną pliažè.	Praleidome visą dieną pliaže.	We spent the entire day on the beach.	pliaže	3	pliažas	Ncmsln-
Tòmas bùvo užaugìntas Bòstone.	Tomas buvo užaugintas Bostone.	Tom was brought up in Boston.	Bostone	3	Bostonas	Npmslng
Àš apsilankiaũ Ròmoje pìrmą kar̃tą sàvo gyvẽnime.	Aš apsilankiau Romoje pirmą kartą savo gyvenime.	I visited Rome for the first time in my life.	Romoje	2	Roma	Npfslng
Àš apsilankiaũ Ròmoje pìrmą kar̃tą sàvo gyvẽnime.	Aš apsilankiau Romoje pirmą kartą savo gyvenime.	I visited Rome for the first time in my life.	gyvenime	6	gyvenimas	Ncmsln-
Àš kasrýt máudausi voniojè.	Aš kasryt maudausi vonioje.	I take a bath every morning.	vonioje	3	vonia	Ncfsln-
Àš máudžiausi voniojè kaĩ tù mán paskam̃binai.	Aš maudžiausi vonioje kai tu man paskambinai.	I was taking a bath when you called me.	vonioje	2	vonia	Ncfsln-
Jìs visadà sù manim̃ pasìkalba, kaĩ susitiñka manè gãtvėje.	Jis visada su manim pasikalba, kai susitinka mane gatvėje.	He always speaks to me when he meets me on the street.	gatvėje	9	gatvė	Ncfsln-
Jì tãpo pãštininke.	Ji tapo paštininke.	She became a postman.	paštininke	2	paštininkas	Ncmsln-
Šiojè knỹgoje ỹra daũg gražių̃ paveikslė̃lių.	Šioje knygoje yra daug gražių paveikslėlių.	This book has many beautiful pictures.	knygoje	1	knyga	Ncfsln-
Šiojè pamokojè išmóksime abėcė̃lę.	Šioje pamokoje išmoksime abėcėlę.	We'll learn the alphabet in this lesson.	pamokoje	1	pamoka	Ncfsln-
Tiesióg buvaĩ blogojè viẽtoje, blogù metù.	Tiesiog buvai blogoje vietoje, blogu metu.	You were just in the wrong place at the wrong time.	vietoje	3	vieta	Ncfsln-
Vienamè mė́nesyje ỹra kẽturios saváitės.	Viename mėnesyje yra keturios savaitės.	In one month there are four weeks.	mėnesyje	1	mėnuo	Ncmsln-
Àš nusìvedžiau Tòmą į̃ sàvo mėgstamiáusią restorãną Bòstone.	Aš nusivedžiau Tomą į savo mėgstamiausią restoraną Bostone.	I took Tom to my favorite restaurant in Boston.	Bostone	7	Bostonas	Npmslng
Dangóraižis ỹra miẽsto centrè.	Dangoraižis yra miesto centre.	The skyscraper is in the center of the city.	centre	3	centras	Ncmsln-
Daũg jaunų̃ žmonių̃ Ispãnijoje ỹra bedar̃biai.	Daug jaunų žmonių Ispanijoje yra bedarbiai.	Many young people in Spain are unemployed.	Ispanijoje	3	Ispanija	Npfslng
Didžiõsios pándos gyvẽna tìk Kìnijoje.	Didžiosios pandos gyvena tik Kinijoje.	Giant pandas live only in China.	Kinijoje	4	Kinija	Npfslng
Esù labaĩ laimìnga Grùzijoje.	Esu labai laiminga Gruzijoje.	I am very happy in Georgia.	Gruzijoje	3	Gruzija	Npfslng
Esù labaĩ laimìngas Grùzijoje.	Esu labai laimingas Gruzijoje.	I am very happy in Georgia.	Gruzijoje	3	Gruzija	Npfslng
Jì gyvẽna mil̃žiniškame namè.	Ji gyvena milžiniškame name.	She lives in a huge house.	name	3	namas	Ncmsln-
Jìs retaĩ bū̃na gerojè núotaikoje.	Jis retai būna geroje nuotaikoje.	He is rarely in a good mood.	nuotaikoje	4	nuotaika	Ncfsln-
Jìs žùvo kãrio mirtimì kovojè ùž demokrãtiją.	Jis žuvo kario mirtimi kovoje už demokratiją.	He died a soldier's death in the battle in the cause of democracy.	kovoje	4	kova	Ncfsln-
Mokiniaĩ neprisìminė ką̃ jiẽ pérskaitė tojè knỹgoje.	Mokiniai neprisiminė ką jie perskaitė toje knygoje.	The students didn't remember what they read in that book.	knygoje	6	knyga	Ncfsln-
Šiõs bė̃dos bùs išsprę́stos netolimojè ateityjè.	Šios bėdos bus išspręstos netolimoje ateityje.	These problems will be solved in the near future.	ateityje	5	ateitis	Ncfsln-
Apelsìnai šiamè maišè ỹra supùvę.	Apelsinai šiame maiše yra supuvę.	The oranges in this bag are rotten.	maiše	2	maišas	Ncmsln-
Àš pláukiojau ùpėje.	Aš plaukiojau upėje.	I was swimming in the river.	upėje	2	upė	Ncfsln-
Avilyjè gãli būtì tìk vienà karalíenė	Avilyje gali būti tik viena karalienė	There can be only one queen in the hive.	Avilyje	0	Avilys	Npmslng
Floreñcija ỹra pàts gražiáusias miẽstas Itãlijoje.	Florencija yra pats gražiausias miestas Italijoje.	Florence is the most beautiful city in Italy.	Italijoje	5	Italija	Npfslng
Jõ šalyjè, gimtãdienį švenčiamà nè víeną diẽną, õ vìsą saváitę.	Jo šalyje, gimtadienį švenčiama ne vieną dieną, o visą savaitę.	In his country, a birthday was celebrated not just for a day, but for a whole week.	šalyje	1	šalis	Ncfsln-
